ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,TOTAL_AMOUNT,SHIPPING_COST,PAYMENT_METHOD,SHIPPING_ADDRESS,BILLING_ADDRESS,CREATED_AT,UPDATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
1369001369,1000683,2025-01-24T15:23:31.293,Delivered,1791.59,10.72,Credit Card,53910 Clark Keys,2761 Curry Branch Suite 726,2025-01-24T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1370001370,1000683,2025-01-24T15:23:31.293,Delivered,3603.77,13.79,Debit Card,640 Jill Spurs,371 Jennifer Way Suite 817,2025-01-24T15:23:31.293,2025-01-24T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1371001371,1000684,2025-01-26T15:23:31.293,Delivered,1503.83,14.24,PayPal,725 Miller Avenue Apt. 559,002 Curtis Walk,2025-01-26T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1372001372,1000684,2025-01-28T15:23:31.293,Delivered,2526.23,5.24,Credit Card,1060 Roy Isle,9151 Rachel Trafficway Apt. 496,2025-01-28T15:23:31.293,2025-01-28T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1373001373,1000685,2025-02-05T15:23:31.293,Pending,3093.26,11.76,Debit Card,974 Villarreal Ferry Apt. 783,1543 Brandon Route,2025-02-05T15:23:31.293,2025-02-07T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1375001375,1000686,2025-01-24T15:23:31.293,Delivered,3884.69,18.34,PayPal,6755 Scott Prairie Suite 237,7072 Taylor Landing,2025-01-24T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1349001349,1000671,2025-01-29T15:23:31.293,Delivered,394.54,17.49,Debit Card,40925 Brittany Crossroad Suite 487,70828 Nunez Via,2025-01-29T15:23:31.293,2025-01-29T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1376001376,1000687,2025-01-30T15:23:31.293,Shipped,3465.11,15.44,Debit Card,5816 Romero Glen Suite 896,0977 Samuel Cliff Apt. 572,2025-01-30T15:23:31.293,2025-01-30T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1405001405,1000700,2025-01-18T15:23:31.293,Delivered,4000.81,9.83,Debit Card,1966 Martinez Landing,73929 Lopez Springs Suite 911,2025-01-18T15:23:31.293,2025-01-19T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1403001403,1000699,2025-01-24T15:23:31.293,Delivered,5198.9,14.14,Credit Card,72152 Tony Plains Suite 554,98615 Ruth Plain,2025-01-24T15:23:31.293,2025-01-25T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1379001379,1000689,2025-01-20T15:23:31.293,Delivered,2314.13,5.74,Debit Card,3707 Ward Streets,86025 Crawford Parkway,2025-01-20T15:23:31.293,2025-01-22T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1380001380,1000689,2025-01-28T15:23:31.293,Delivered,2208.85,13.63,PayPal,51894 Leslie Trail Apt. 078,29716 Thompson Drive,2025-01-28T15:23:31.293,2025-01-30T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1381001381,1000689,2025-01-18T15:23:31.293,Delivered,2206.7,13.99,PayPal,9602 Michelle Burg Suite 111,54879 Olson Coves,2025-01-18T15:23:31.293,2025-01-20T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1366001366,1000682,2025-01-27T15:23:31.293,Delivered,1212.86,14.3,Debit Card,5362 Schaefer Glen,9967 Jerry Points,2025-01-27T15:23:31.293,2025-01-29T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1365001365,1000682,2025-01-27T15:23:31.293,Delivered,8187.17,13.13,Credit Card,26446 Jose Shoal Apt. 739,00965 Valerie Skyway Suite 566,2025-01-27T15:23:31.293,2025-01-29T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1364001364,1000681,2025-02-04T15:23:31.293,Pending,3044.92,16.55,Debit Card,215 Brandt Orchard,1980 Elizabeth Bypass,2025-02-04T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1355001355,1000677,2025-01-26T15:23:31.293,Delivered,2022.61,7.54,Debit Card,69803 Michael Neck,298 Richard Bridge,2025-01-26T15:23:31.293,2025-01-27T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1374001374,1000685,2025-02-05T15:23:31.293,Pending,1467.33,18.73,PayPal,9909 Peters Isle,73386 Hall Key,2025-02-05T15:23:31.293,2025-02-05T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1350001350,1000672,2025-02-05T15:23:31.293,Pending,6635.36,16.6,PayPal,540 Matthew Corner Suite 001,930 Dennis Valleys Suite 636,2025-02-05T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1351001351,1000673,2025-01-22T15:23:31.293,Delivered,2705.17,12.0,Debit Card,15327 Tammy Spring,880 Alvarado Garden Apt. 270,2025-01-22T15:23:31.293,2025-01-24T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1352001352,1000674,2025-01-21T15:23:31.293,Delivered,2430.11,5.51,PayPal,5528 Kristin Terrace,4924 Jonathan Shores Suite 861,2025-01-21T15:23:31.293,2025-01-23T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1353001353,1000675,2025-01-31T15:23:31.293,Shipped,1183.82,5.42,Debit Card,067 Randy Forges Suite 490,77121 Catherine View,2025-01-31T15:23:31.293,2025-02-01T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1354001354,1000675,2025-02-04T15:23:31.293,Pending,808.78,8.57,PayPal,7166 Laura Station Apt. 510,094 Snyder Avenue Suite 524,2025-02-04T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1356001356,1000679,2025-02-03T15:23:31.293,Processing,362.84,15.92,Debit Card,11873 Mikayla Field Apt. 139,3692 Craig Vista Apt. 047,2025-02-03T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1363001363,1000681,2025-02-04T15:23:31.293,Pending,2193.7,13.79,Credit Card,9676 Fowler Canyon Apt. 376,8433 Robert Grove,2025-02-04T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1357001357,1000679,2025-01-13T15:23:31.293,Delivered,4464.31,5.8,Debit Card,8542 Reed Lake Suite 552,95015 Robinson Road,2025-01-13T15:23:31.293,2025-01-14T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1358001358,1000679,2025-01-21T15:23:31.293,Delivered,754.29,16.72,Credit Card,8233 Alison Knoll,76100 Allen Port Apt. 105,2025-01-21T15:23:31.293,2025-01-22T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1359001359,1000680,2025-01-22T15:23:31.293,Delivered,4354.14,11.3,Credit Card,682 Cheyenne Lakes Suite 922,35444 Sanders Radial Suite 828,2025-01-22T15:23:31.293,2025-01-22T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1360001360,1000680,2025-01-13T15:23:31.293,Delivered,2131.14,5.6,Debit Card,13091 Stacy Grove Suite 046,97688 Aguirre Island Suite 099,2025-01-13T15:23:31.293,2025-01-15T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1361001361,1000680,2025-01-25T15:23:31.293,Delivered,254.57,14.51,PayPal,717 Kevin Landing Apt. 685,9178 Freeman Roads,2025-01-25T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1362001362,1000680,2025-01-13T15:23:31.293,Delivered,3718.31,6.06,Debit Card,7836 Howard Via,169 Robinson Way,2025-01-13T15:23:31.293,2025-01-14T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1382001382,1000690,2025-01-23T15:23:31.293,Delivered,336.54,15.3,PayPal,1223 Jenny Dale Apt. 096,817 Chang Mountains,2025-01-23T15:23:31.293,2025-01-25T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1384001384,1000690,2025-01-24T15:23:31.293,Delivered,7260.32,17.06,Credit Card,150 Mark Walks Suite 041,42422 Hernandez Mountains Suite 886,2025-01-24T15:23:31.293,2025-01-25T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1347001347,1000668,2025-02-01T15:23:31.293,Shipped,6929.65,18.45,Debit Card,5157 Michael Walk,074 Michael Road,2025-02-01T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1385001385,1000690,2025-01-24T15:23:31.293,Delivered,4773.61,6.99,PayPal,41687 Kevin Crest Apt. 778,009 Wolf Squares Apt. 010,2025-01-24T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1404001404,1000699,2025-01-22T15:23:31.293,Delivered,3132.45,16.55,Debit Card,90870 Chung Oval Suite 190,046 Noah Viaduct,2025-01-22T15:23:31.293,2025-01-22T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1406001406,1000700,2025-01-15T15:23:31.293,Delivered,3483.7,5.28,Debit Card,1041 Parker Circle,2403 Terrell Path Suite 728,2025-01-15T15:23:31.293,2025-01-17T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1462001462,1000723,2025-02-04T15:23:31.293,Pending,1413.32,19.06,PayPal,3823 Donna Inlet,288 Lawson River Suite 506,2025-02-04T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1433001433,1000713,2025-02-03T15:23:31.293,Processing,2141.31,9.81,Debit Card,81873 Peter Plain Apt. 754,143 Kristin Lock Suite 820,2025-02-03T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1408001408,1000701,2025-01-22T15:23:31.293,Delivered,1950.47,8.76,Credit Card,04109 Sims Glens,253 Stephen Points Suite 348,2025-01-22T15:23:31.293,2025-01-23T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1409001409,1000701,2025-01-22T15:23:31.293,Delivered,3408.43,12.96,PayPal,05884 Joseph Tunnel Apt. 558,812 Nathan Alley Apt. 760,2025-01-22T15:23:31.293,2025-01-24T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1410001410,1000703,2025-01-11T15:23:31.293,Delivered,3702.55,18.07,Credit Card,6810 Anthony Stravenue Suite 919,455 Lewis Fords Suite 237,2025-01-11T15:23:31.293,2025-01-11T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1411001411,1000703,2025-02-02T15:23:31.293,Processing,3282.04,13.45,PayPal,1668 Fisher Parks Apt. 505,6877 Brown Summit,2025-02-02T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1412001412,1000704,2025-01-27T15:23:31.293,Delivered,3374.71,12.99,PayPal,186 David Ridges Apt. 928,6377 Adams Meadows,2025-01-27T15:23:31.293,2025-01-27T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1413001413,1000705,2025-01-15T15:23:31.293,Delivered,5664.85,9.63,Debit Card,93309 Juan Row,08541 Jordan Flat Suite 356,2025-01-15T15:23:31.293,2025-01-17T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1414001414,1000705,2025-01-15T15:23:31.293,Delivered,2531.2,7.38,Debit Card,28080 Shaw Knolls,951 Jordan Courts Apt. 611,2025-01-15T15:23:31.293,2025-01-17T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1415001415,1000705,2025-02-01T15:23:31.293,Shipped,4012.09,17.59,Debit Card,5399 Austin Locks,281 Baker Lodge Suite 436,2025-02-01T15:23:31.293,2025-02-02T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1416001416,1000706,2025-01-14T15:23:31.293,Delivered,583.97,12.71,PayPal,33931 Jessica Inlet Suite 326,9607 Mary Springs Suite 153,2025-01-14T15:23:31.293,2025-01-14T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1417001417,1000706,2025-01-29T15:23:31.293,Delivered,1209.63,14.7,Debit Card,57666 Wilson Neck Apt. 919,4055 Mark Stream,2025-01-29T15:23:31.293,2025-01-31T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1418001418,1000706,2025-01-25T15:23:31.293,Delivered,3679.84,15.84,PayPal,21444 Barnes Mountains,80207 Tran Squares Apt. 893,2025-01-25T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1377001377,1000688,2025-01-27T15:23:31.293,Delivered,2072.42,19.48,Debit Card,3555 Smith Roads,851 Smith Brooks Suite 289,2025-01-27T15:23:31.293,2025-01-29T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1402001402,1000699,2025-02-01T15:23:31.293,Shipped,3328.44,17.61,Credit Card,5340 Woods Via Apt. 810,5616 Burke Drive,2025-02-01T15:23:31.293,2025-02-02T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1401001401,1000698,2025-02-05T15:23:31.293,Pending,11141.85,13.76,Debit Card,855 Curtis Drive,065 John Lake,2025-02-05T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1392001392,1000694,2025-01-31T15:23:31.293,Shipped,3219.9,18.38,Debit Card,047 Robinson Inlet,8956 Christopher Glen Suite 839,2025-01-31T15:23:31.293,2025-02-02T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1386001386,1000690,2025-01-22T15:23:31.293,Delivered,375.59,15.27,PayPal,66171 Charles Port,997 Andrew Vista Suite 191,2025-01-22T15:23:31.293,2025-01-23T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1387001387,1000690,2025-01-15T15:23:31.293,Delivered,2209.52,18.9,PayPal,943 Ann Flat Suite 396,42593 Alexis Summit,2025-01-15T15:23:31.293,2025-01-16T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1388001388,1000691,2025-02-03T15:23:31.293,Processing,2206.64,12.4,PayPal,43748 Green Mountain,6324 Keith Underpass Apt. 737,2025-02-03T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1389001389,1000691,2025-02-03T15:23:31.293,Processing,350.89,5.09,PayPal,7336 Snyder Radial,104 Jenkins Port,2025-02-03T15:23:31.293,2025-02-05T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1390001390,1000691,2025-02-03T15:23:31.293,Processing,3312.56,10.06,Debit Card,6446 Leah Spring,1738 Hayes Extension,2025-02-03T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1391001391,1000694,2025-01-30T15:23:31.293,Shipped,5393.69,6.07,Credit Card,007 Cook Dam,97912 Misty Ville,2025-01-30T15:23:31.293,2025-01-30T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1393001393,1000694,2025-01-30T15:23:31.293,Shipped,455.88,18.99,Credit Card,312 Macdonald Trafficway,89169 Steven Plaza,2025-01-30T15:23:31.293,2025-01-30T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1400001400,1000698,2025-01-19T15:23:31.293,Delivered,1251.44,6.04,Debit Card,827 Neal Ford Apt. 013,1509 Nixon Plain,2025-01-19T15:23:31.293,2025-01-21T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1394001394,1000695,2025-02-05T15:23:31.293,Pending,2185.84,12.94,PayPal,6694 Johnston Hollow Apt. 751,2008 Parker Forges Suite 509,2025-02-05T15:23:31.293,2025-02-05T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1395001395,1000696,2025-01-20T15:23:31.293,Delivered,4418.53,16.63,Credit Card,3960 Roger Spring Suite 750,5757 Graham Common,2025-01-20T15:23:31.293,2025-01-21T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1396001396,1000697,2025-02-05T15:23:31.293,Pending,481.26,19.37,Credit Card,37441 Morgan Flats,157 Ewing Roads,2025-02-05T15:23:31.293,2025-02-07T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1397001397,1000698,2025-01-27T15:23:31.293,Delivered,2026.16,17.15,Debit Card,83519 Jessica Isle,00447 Deborah Village,2025-01-27T15:23:31.293,2025-01-29T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1398001398,1000698,2025-01-23T15:23:31.293,Delivered,3942.42,5.91,Credit Card,0100 Edwards Crossroad Suite 668,973 Miller Flats Suite 146,2025-01-23T15:23:31.293,2025-01-25T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1399001399,1000698,2025-01-19T15:23:31.293,Delivered,1245.08,16.04,Debit Card,00405 Stafford Shoal,02515 Williams Trace,2025-01-19T15:23:31.293,2025-01-20T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1348001348,1000669,2025-02-03T15:23:31.293,Processing,1660.92,8.03,Credit Card,08455 Hill Squares Suite 274,0563 Richards Glen,2025-02-03T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1346001346,1000668,2025-01-26T15:23:31.293,Delivered,3298.67,17.3,Debit Card,5189 Taylor Flats Apt. 559,382 Deborah Terrace,2025-01-26T15:23:31.293,2025-01-27T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1273001273,1000631,2025-02-03T15:23:31.293,Processing,2046.08,7.4,Debit Card,821 Cook Extension,44675 Anthony Drives,2025-02-03T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1308001308,1000650,2025-01-29T15:23:31.293,Delivered,6142.79,19.51,PayPal,59190 John Terrace Apt. 053,10628 Cassandra Isle,2025-01-29T15:23:31.293,2025-01-31T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1292001292,1000640,2025-01-24T15:23:31.293,Delivered,2974.48,7.95,PayPal,61348 Bernard Village,53783 Miller Mountain,2025-01-24T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1293001293,1000640,2025-02-03T15:23:31.293,Processing,6386.36,17.34,PayPal,0647 Amanda Shoal Apt. 208,91542 Jane Course,2025-02-03T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1294001294,1000640,2025-01-24T15:23:31.293,Delivered,1592.79,16.89,Credit Card,84012 Felicia Curve,5605 Herrera Centers Apt. 244,2025-01-24T15:23:31.293,2025-01-25T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1295001295,1000641,2025-01-31T15:23:31.293,Shipped,4776.91,8.72,PayPal,99174 Ortiz View,7864 Golden Road Suite 667,2025-01-31T15:23:31.293,2025-01-31T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1296001296,1000641,2025-02-05T15:23:31.293,Pending,2087.3,7.07,Credit Card,465 Elizabeth Spring,442 Mark Locks,2025-02-05T15:23:31.293,2025-02-05T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1297001297,1000643,2025-02-02T15:23:31.293,Processing,1862.34,12.29,Credit Card,00398 Ernest Squares Apt. 379,499 Felicia Ville Apt. 137,2025-02-02T15:23:31.293,2025-02-02T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1298001298,1000643,2025-02-02T15:23:31.293,Processing,2322.09,10.82,Credit Card,4883 Barbara Keys Suite 671,079 Anderson Fork,2025-02-02T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1299001299,1000643,2025-02-02T15:23:31.293,Processing,4238.52,5.62,Credit Card,409 Jessica Squares Apt. 640,44824 Paul Curve Apt. 951,2025-02-02T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1300001300,1000643,2025-02-02T15:23:31.293,Processing,4447.76,18.31,PayPal,652 Dean Locks,47295 Michael Ways Suite 238,2025-02-02T15:23:31.293,2025-02-02T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1301001301,1000643,2025-02-02T15:23:31.293,Processing,1739.03,13.18,Credit Card,2156 James Overpass,48113 Scott Plaza Suite 456,2025-02-02T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1302001302,1000645,2025-02-02T15:23:31.293,Processing,1166.43,19.83,Credit Card,3678 Brenda Rapid Suite 781,8396 Steven Dale Apt. 397,2025-02-02T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1303001303,1000645,2025-02-05T15:23:31.293,Pending,3176.62,7.15,PayPal,0251 Thompson Track,826 Carla Island,2025-02-05T15:23:31.293,2025-02-06T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1304001304,1000645,2025-01-31T15:23:31.293,Shipped,1286.53,15.33,Debit Card,70270 Tiffany Greens,7283 Jeffrey Inlet Suite 015,2025-01-31T15:23:31.293,2025-02-01T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1305001305,1000646,2025-01-27T15:23:31.293,Delivered,514.44,13.96,Credit Card,7768 Salazar Gardens Suite 043,7046 Henry Garden Apt. 934,2025-01-27T15:23:31.293,2025-01-29T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1306001306,1000647,2025-02-03T15:23:31.293,Processing,644.37,17.37,Credit Card,42857 Moore Crest,6721 Mcguire Brooks,2025-02-03T15:23:31.293,2025-02-03T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1291001291,1000640,2025-01-24T15:23:31.293,Delivered,4786.08,19.38,Credit Card,061 Donna Lakes,023 Estrada Mountains,2025-01-24T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1318001318,1000654,2025-01-25T15:23:31.293,Delivered,841.67,17.0,Debit Card,23899 Walton Ranch,207 Wilson Villages,2025-01-25T15:23:31.293,2025-01-26T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1317001317,1000653,2025-01-11T15:23:31.293,Delivered,3465.81,14.61,Credit Card,378 Sophia Trafficway,67633 Sharon Lodge Apt. 541,2025-01-11T15:23:31.293,2025-01-11T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1280001280,1000635,2025-02-04T15:23:31.293,Pending,3885.89,18.99,PayPal,4790 Susan Inlet,38241 Michael Pines,2025-02-04T15:23:31.293,2025-02-04T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1274001274,1000631,2025-02-03T15:23:31.293,Processing,1691.39,12.71,PayPal,127 Adrian Freeway,8820 Hill Skyway Suite 463,2025-02-03T15:23:31.293,2025-02-05T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1275001275,1000632,2025-01-08T15:23:31.293,Delivered,1439.13,9.18,Credit Card,28837 Steele Street Apt. 251,0181 Johnson Union Apt. 940,2025-01-08T15:23:31.293,2025-01-10T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1276001276,1000633,2025-01-22T15:23:31.293,Delivered,1467.29,13.01,PayPal,1658 Stephanie Loop,04101 Daniel Drive,2025-01-22T15:23:31.293,2025-01-23T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
1277001277,1000634,2025-01-31T15:23:31.293,Shipped,861.81,14.12,PayPal,4064 Williams Tunnel Suite 850,3004 Lowe Underpass Suite 958,2025-01-31T15:23:31.293,2025-02-01T15:23:31.293,historic,0403bf1f-feb9-48d3-9a27-86959c0e1ccf,2025-02-08 17:37:58
