CUSTOMER_ID,EMAIL,FIRST_NAME,LAST_NAME,AGE,GENDER,ANNUAL_INCOME,MARITAL_STATUS,EDUCATION,LOCATION_TYPE,CITY,STATE,COUNTRY,SIGNUP_DATE,LAST_LOGIN,PREFERRED_CHANNEL,IS_ACTIVE,DATA_SOURCE,BATCH_ID,LOADED_AT
3944,pmerritt@example.net,Jason,Lopez,41,Other,87476,Single,Some College,Rural,North Randy,Virginia,USA,2024-06-13 00:00:00,2024-07-12T00:00:00.000,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3945,nancywebb@example.net,Alexis,Sanchez,23,Other,32927,Widowed,Bachelor,Suburban,East Angelaside,Iowa,USA,2024-06-17 00:00:00,2024-06-23T00:00:00.000,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3946,jamespena@example.net,Shelly,Chandler,33,M,52535,Married,Bachelor,Urban,North Raymondview,Ohio,USA,2024-08-18 00:00:00,2024-08-26T00:00:00.000,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3947,moorerodney@example.net,Brian,Wilson,31,M,49572,Widowed,Bachelor,Urban,New Allison,Vermont,USA,2023-05-20 00:00:00,2023-06-07T00:00:00.000,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3948,stephanie11@example.com,Joshua,Mcclure,42,M,74292,Single,Bachelor,Urban,New Timothy,Connecticut,USA,2023-07-19 00:00:00,2023-08-09T00:00:00.000,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3949,todd41@example.com,Bethany,Miller,32,F,58193,Divorced,Bachelor,Rural,Hamptontown,North Carolina,USA,2023-01-21 00:00:00,2023-02-13T00:00:00.000,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3950,pmathis@example.net,Norman,Brown,21,F,35774,Divorced,High School,Suburban,Johnsonberg,Nebraska,USA,2025-01-17 00:00:00,2025-01-30T00:00:00.000,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3951,lisacollins@example.com,Andrea,Jacobs,69,Other,67001,Single,Some College,Urban,West Daniel,Oklahoma,USA,2023-11-28 00:00:00,2023-11-28T00:00:00.000,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3952,mistyenglish@example.net,Cory,Conner,36,M,62548,Married,Master,Urban,West Bradley,Nebraska,USA,2023-02-26 00:00:00,2023-02-27T00:00:00.000,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3953,calvinmoreno@example.org,Chris,Delacruz,60,M,71056,Widowed,Master,Suburban,Leblanctown,Montana,USA,2023-06-27 00:00:00,2023-07-18T00:00:00.000,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3954,jennawilkerson@example.org,Benjamin,Lutz,56,F,99191,Single,Bachelor,Suburban,Dayburgh,Nevada,USA,2024-11-26 00:00:00,2024-12-19T00:00:00.000,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3955,xbarnes@example.org,Tina,Lewis,30,F,47340,Widowed,Bachelor,Urban,Port Peterburgh,Delaware,USA,2023-01-28 00:00:00,2023-02-04T00:00:00.000,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000065,mcknightdavid@example.com,Catherine,Gibbs,26,Other,46297,Widowed,Bachelor,Rural,Port Alexandra,New Hampshire,USA,2025-01-25 14:34:14,2025-02-19T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
3310,qrodriguez@example.org,Robert,Wolf,70,F,57078,Single,Bachelor,Urban,Frenchland,Delaware,USA,2023-12-22 00:00:00,2024-01-14T00:00:00.000,Email,False,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000154,manuel15@example.net,Kenneth,Griffin,46,F,105807,Divorced,High School,Rural,Jacksonmouth,Minnesota,USA,2025-01-29 14:34:14,2025-02-14T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000157,michael90@example.net,Eric,Cole,29,M,50718,Single,Master,Urban,Nathanland,Oregon,USA,2025-02-17 14:34:14,2025-02-22T14:34:14.535,Mobile App,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000156,stephaniethomas@example.net,Erika,Kim,49,M,75932,Widowed,Bachelor,Suburban,North Joel,Tennessee,USA,2025-02-13 14:34:14,2025-02-21T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000155,wwilliams@example.net,Whitney,Hill,49,Other,69334,Single,High School,Urban,North Emilyfurt,Mississippi,USA,2025-02-01 14:34:14,2025-02-11T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000153,tylerjimenez@example.net,Joseph,Miller,27,M,54269,Divorced,High School,Rural,Millerburgh,Ohio,USA,2025-02-12 14:34:14,2025-02-23T14:34:14.535,Mobile App,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000152,glennmartin@example.org,Lauren,Kim,30,F,51004,Widowed,Bachelor,Rural,Paulfurt,Michigan,USA,2025-01-26 14:34:14,2025-02-22T14:34:14.535,Web,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000151,ihays@example.com,Jon,Mullins,31,M,49736,Married,Bachelor,Urban,West Michael,Wyoming,USA,2025-02-02 14:34:14,2025-02-19T14:34:14.535,Mobile App,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000158,alyssasanders@example.net,Joshua,Horne,33,F,75137,Married,Master,Urban,Lake Jacobhaven,Missouri,USA,2025-02-04 14:34:14,2025-02-05T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000159,greenjorge@example.com,Jason,Carr,39,F,75150,Single,Some College,Rural,Gonzalezberg,California,USA,2025-02-03 14:34:14,2025-02-14T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000160,tthompson@example.com,Wendy,Cochran,18,F,45000,Single,High School,Suburban,Elizabethland,Oklahoma,USA,2025-02-23 14:34:14,2025-02-23T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000161,patricia22@example.com,William,Martinez,50,F,98563,Divorced,Some College,Rural,Port Dominic,New York,USA,2025-01-30 14:34:14,2025-02-18T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000162,wardashley@example.com,Linda,Arnold,28,Other,54597,Married,Bachelor,Urban,North Kylefort,North Dakota,USA,2025-01-30 14:34:14,2025-01-30T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000163,khammond@example.org,David,Stewart,57,M,85617,Divorced,High School,Urban,South Stevenhaven,Minnesota,USA,2025-02-21 14:34:14,2025-02-23T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000164,nataliedeleon@example.net,Briana,Saunders,31,F,51571,Widowed,Bachelor,Urban,South Wesley,Arkansas,USA,2025-01-31 14:34:14,2025-02-04T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000165,holmeskevin@example.org,Marcus,Fletcher,43,Other,85270,Divorced,High School,Suburban,Staceyhaven,Maine,USA,2025-02-06 14:34:14,2025-02-08T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000166,kingcynthia@example.net,Joshua,Weber,35,F,77589,Married,Bachelor,Urban,New Danielleshire,Pennsylvania,USA,2025-01-25 14:34:14,2025-02-03T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000150,lisabrown@example.com,Benjamin,Harris,21,F,25356,Widowed,High School,Suburban,North Leslie,Maryland,USA,2025-02-09 14:34:14,2025-02-20T14:34:14.535,Web,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000149,dennis58@example.com,Lisa,Thompson,30,M,47863,Single,Bachelor,Rural,Pollardfort,South Dakota,USA,2025-02-17 14:34:14,2025-02-17T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000141,jwhitehead@example.com,Christopher,Lozano,41,Other,83302,Widowed,Some College,Urban,Wilkersontown,Nebraska,USA,2025-02-09 14:34:14,2025-02-09T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000134,lucasrodney@example.com,Andrew,Parker,37,M,74824,Widowed,Bachelor,Rural,West Stacey,New York,USA,2025-02-18 14:34:14,2025-02-23T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000135,jeremytaylor@example.org,Kenneth,French,28,Other,46103,Single,Bachelor,Rural,Lake Matthewberg,Rhode Island,USA,2025-02-20 14:34:14,2025-02-23T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000136,lmoore@example.net,Kellie,Lamb,38,F,77140,Married,Master,Suburban,Lake Samuel,Nebraska,USA,2025-02-23 14:34:14,2025-02-23T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000137,erica37@example.net,Justin,Goodman,28,F,50457,Single,Some College,Urban,Youngbury,Maryland,USA,2025-02-08 14:34:14,2025-02-11T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000138,mmckee@example.com,Erika,Hudson,40,M,69271,Widowed,High School,Urban,Murrayport,Wyoming,USA,2025-02-07 14:34:14,2025-02-11T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000139,ashaw@example.org,Lisa,Solis,66,F,60856,Divorced,High School,Urban,Port John,Tennessee,USA,2025-02-13 14:34:14,2025-02-18T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000140,jsawyer@example.org,Jennifer,Black,46,M,67277,Widowed,High School,Rural,West Christopherburgh,Louisiana,USA,2025-02-17 14:34:14,2025-02-17T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000142,sandersnathaniel@example.com,Virginia,Brooks,44,M,102845,Widowed,Master,Urban,West Sarahmouth,Georgia,USA,2025-01-26 14:34:14,2025-02-18T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000143,benjaminlowery@example.com,Heather,Taylor,44,M,93211,Married,Some College,Urban,Westtown,Colorado,USA,2025-02-17 14:34:14,2025-02-21T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000144,scottmary@example.net,Shelby,Lynch,35,F,57542,Widowed,Bachelor,Urban,Rodriguezport,Kansas,USA,2025-01-28 14:34:14,2025-01-30T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000145,david36@example.net,Laura,Bryant,61,F,74881,Divorced,Bachelor,Urban,Port Rebeccaside,Alaska,USA,2025-02-23 14:34:14,2025-02-23T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000146,jennifercarter@example.org,Christina,Allen,26,Other,49908,Single,Some College,Rural,Lopezland,North Dakota,USA,2025-02-02 14:34:14,2025-02-11T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000147,carlos88@example.net,Kristin,Romero,30,M,41975,Widowed,Bachelor,Suburban,South Morganton,South Dakota,USA,2025-01-25 14:34:14,2025-01-28T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000148,qzavala@example.net,Allen,Kramer,31,F,48460,Married,Bachelor,Suburban,Johnville,Wyoming,USA,2025-02-04 14:34:14,2025-02-22T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000167,georgeweber@example.net,Matthew,Bradshaw,28,F,42669,Widowed,Master,Suburban,Port Michelleland,Arizona,USA,2025-02-03 14:34:14,2025-02-10T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000192,nancy04@example.net,Carrie,Hebert,70,F,70922,Married,Some College,Urban,Justinside,North Dakota,USA,2025-01-27 14:34:14,2025-02-10T14:34:14.535,Web,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000185,janet75@example.com,Michael,Peck,35,M,90000,Divorced,Bachelor,Rural,Keithshire,Utah,USA,2025-02-23 14:34:14,2025-02-23T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000186,zhuang@example.com,Stephanie,Ballard,38,F,76339,Widowed,Some College,Rural,Bobbyland,Minnesota,USA,2025-02-23 14:34:14,2025-02-23T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000187,vdouglas@example.com,Jason,Clayton,23,Other,20000,Divorced,Some College,Urban,Sarahview,Florida,USA,2025-02-02 14:34:14,2025-02-07T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000188,gilbertbrenda@example.org,Brent,Stein,53,Other,92796,Divorced,Master,Rural,Lake Jesse,Connecticut,USA,2025-01-29 14:34:14,2025-02-05T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000189,erivera@example.org,Erin,Taylor,34,F,63382,Divorced,Master,Urban,South Denise,New Mexico,USA,2025-01-31 14:34:14,2025-02-20T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000190,wsantos@example.com,Manuel,Brewer,59,F,84220,Single,Bachelor,Suburban,Lake Audreyside,West Virginia,USA,2025-02-03 14:34:14,2025-02-09T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000191,gentrygregory@example.org,Sarah,Johnson,26,F,42546,Widowed,Some College,Rural,Frenchburgh,West Virginia,USA,2025-01-25 14:34:14,2025-02-07T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000193,ismall@example.net,Taylor,Lee,18,F,35656,Married,Some College,Suburban,West Franciscomouth,Tennessee,USA,2025-01-26 14:34:14,2025-01-31T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000184,amy49@example.com,James,Wright,63,F,63540,Single,Bachelor,Urban,Jeffreyport,Wyoming,USA,2025-02-18 14:34:14,2025-02-19T14:34:14.535,Mobile App,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000194,jennifer05@example.com,Ashley,Todd,43,M,102986,Widowed,Some College,Rural,New Melissa,Montana,USA,2025-02-15 14:34:14,2025-02-17T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000195,frobertson@example.com,Elizabeth,Lopez,39,F,57997,Divorced,Some College,Rural,South Marcus,Kansas,USA,2025-01-30 14:34:14,2025-02-08T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000196,greenjoe@example.com,Stephanie,Turner,26,M,45409,Divorced,High School,Urban,West Desireebury,Arkansas,USA,2025-01-28 14:34:14,2025-02-10T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000197,marshallerik@example.net,Wayne,Jacobson,25,M,29531,Widowed,High School,Urban,Hannahport,Mississippi,USA,2025-02-02 14:34:14,2025-02-11T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000198,jeffreyanderson@example.org,Spencer,Zhang,56,F,80200,Married,Some College,Suburban,Robertside,New Mexico,USA,2025-02-10 14:34:14,2025-02-16T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000199,kathleenbecker@example.net,Morgan,Miller,29,F,58534,Single,High School,Urban,Ricestad,California,USA,2025-02-19 14:34:14,2025-02-19T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000200,brownamy@example.net,James,Herrera,23,Other,35031,Single,Bachelor,Suburban,West Melissa,New Hampshire,USA,2025-01-31 14:34:14,2025-02-16T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000168,debra96@example.net,Danielle,Jimenez,21,M,31019,Widowed,High School,Suburban,Dawnport,New Mexico,USA,2025-01-27 14:34:14,2025-02-06T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000175,qanderson@example.net,Michael,Powell,24,F,29550,Married,Bachelor,Suburban,South Brettside,Illinois,USA,2025-02-14 14:34:14,2025-02-17T14:34:14.535,Mobile App,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000169,lindacohen@example.com,Shawn,Barker,30,F,44466,Single,Some College,Urban,South Robert,New Jersey,USA,2025-02-07 14:34:14,2025-02-12T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000170,matthewthomas@example.net,Luis,Travis,50,F,91228,Married,Bachelor,Urban,Theresaberg,Wisconsin,USA,2025-02-19 14:34:14,2025-02-20T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000171,zachary15@example.org,Steven,Adams,69,M,100000,Widowed,Some College,Suburban,East Colin,Maine,USA,2025-01-29 14:34:14,2025-02-15T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000172,alin@example.org,Sydney,Barrera,48,M,61991,Single,High School,Urban,Sarahmouth,Illinois,USA,2025-01-27 14:34:14,2025-01-31T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000173,tyronerobertson@example.com,Natasha,Jimenez,24,Other,36789,Divorced,Some College,Urban,South Williambury,Indiana,USA,2025-02-11 14:34:14,2025-02-11T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000174,brandon47@example.net,Nicole,Pena,63,F,50325,Single,Master,Urban,Mitchelltown,Connecticut,USA,2025-02-21 14:34:14,2025-02-22T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000176,angela16@example.net,Shannon,Pierce,65,Other,87473,Married,Some College,Rural,East Theresafurt,Mississippi,USA,2025-02-12 14:34:14,2025-02-16T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000183,thorntonapril@example.net,Mark,Bates,29,Other,47784,Widowed,High School,Urban,Edwardsburgh,New Jersey,USA,2025-01-24 14:34:14,2025-02-03T14:34:14.535,Web,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000177,angela52@example.org,Carrie,Morales,40,Other,70642,Married,High School,Rural,North Benjaminmouth,New Mexico,USA,2025-01-30 14:34:14,2025-02-16T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000178,ghernandez@example.org,Mark,Austin,53,F,73833,Divorced,Bachelor,Suburban,South Vicki,West Virginia,USA,2025-02-08 14:34:14,2025-02-16T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000179,brittney88@example.net,Tracy,Hart,23,M,28029,Widowed,Some College,Rural,Cabrerastad,Michigan,USA,2025-02-01 14:34:14,2025-02-12T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000180,whitneybrandy@example.net,Monica,Soto,48,Other,100193,Single,Master,Urban,Bakershire,Oregon,USA,2025-02-01 14:34:14,2025-02-19T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000181,jennifersilva@example.org,Alexandria,Griffith,53,M,79044,Divorced,Some College,Rural,Hernandezbury,Arizona,USA,2025-01-29 14:34:14,2025-02-20T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000182,leescott@example.com,Edward,Vaughn,30,M,48852,Married,High School,Suburban,Shawfort,West Virginia,USA,2025-02-11 14:34:14,2025-02-19T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000133,sabrinacollins@example.net,Holly,Myers,61,M,57775,Widowed,Bachelor,Suburban,West Angelicamouth,Florida,USA,2025-02-03 14:34:14,2025-02-07T14:34:14.535,Mobile App,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000132,umitchell@example.net,Tamara,Morrison,30,M,42142,Married,Some College,Suburban,West Christopher,Texas,USA,2025-02-14 14:34:14,2025-02-14T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000090,dvaughn@example.com,James,Cruz,37,F,57691,Widowed,Master,Rural,Rodriguezfurt,Oregon,USA,2025-02-04 14:34:14,2025-02-11T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000083,sawyerscott@example.net,Renee,Smith,29,F,40860,Widowed,High School,Suburban,South Monica,Georgia,USA,2025-01-24 14:34:14,2025-01-28T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000084,harrisontanya@example.com,Cindy,Sanders,21,Other,35459,Divorced,Some College,Suburban,Port Markside,Missouri,USA,2025-02-13 14:34:14,2025-02-20T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000085,courtney78@example.org,Christina,Young,72,Other,59857,Widowed,Some College,Urban,Wendyland,Nevada,USA,2025-01-28 14:34:14,2025-02-14T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000086,hodgesjane@example.org,Scott,Benson,58,Other,93811,Single,Some College,Urban,North Markton,Maine,USA,2025-02-19 14:34:14,2025-02-22T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000087,nicholas23@example.net,Robert,Maldonado,21,F,27604,Single,High School,Rural,East Gregory,South Carolina,USA,2025-02-07 14:34:14,2025-02-22T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000088,pharvey@example.com,Roberta,Thomas,41,Other,85169,Divorced,High School,Rural,Littlemouth,Kentucky,USA,2025-02-09 14:34:14,2025-02-13T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000089,nolansteven@example.com,Erica,Moore,24,Other,37584,Married,Bachelor,Urban,Landryshire,Maryland,USA,2025-01-27 14:34:14,2025-02-02T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000082,qhughes@example.net,Tina,Simpson,38,M,70685,Widowed,Some College,Suburban,East Wayneshire,Michigan,USA,2025-02-07 14:34:14,2025-02-13T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000091,bailey40@example.net,Randy,Smith,64,Other,75627,Single,Some College,Urban,New Julieport,Wyoming,USA,2025-02-20 14:34:14,2025-02-23T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000092,catherinegomez@example.net,James,King,30,F,55669,Widowed,Bachelor,Rural,Lake Colton,South Dakota,USA,2025-01-26 14:34:14,2025-02-20T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000093,parkerscott@example.net,Michael,Anderson,32,M,37453,Widowed,Master,Suburban,Markchester,Idaho,USA,2025-01-31 14:34:14,2025-02-01T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000094,davidryan@example.com,Alyssa,Mcintyre,65,F,75038,Single,Bachelor,Urban,West Robin,New Mexico,USA,2025-02-22 14:34:14,2025-02-22T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000095,julie51@example.com,Sydney,Taylor,53,F,93898,Divorced,Master,Suburban,Port Erica,Utah,USA,2025-02-11 14:34:14,2025-02-23T14:34:14.535,Web,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000096,zcoffey@example.net,Michael,Gibbs,43,M,101727,Single,Bachelor,Suburban,West Amandamouth,Mississippi,USA,2025-02-06 14:34:14,2025-02-18T14:34:14.535,Mobile App,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000097,brenda51@example.net,Jesus,Johnson,67,M,55491,Divorced,High School,Rural,Rosebury,Tennessee,USA,2025-02-08 14:34:14,2025-02-20T14:34:14.535,Email,True,historic,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000081,mcantu@example.net,John,Reyes,56,M,66740,Divorced,Master,Suburban,Williamsfort,Virginia,USA,2025-02-05 14:34:14,2025-02-17T14:34:14.535,Email,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
1000098,reidsteven@example.net,Kevin,Ortiz,31,M,39247,Single,Bachelor,Urban,North Sophia,Maryland,USA,2025-02-02 14:34:14,2025-02-10T14:34:14.535,Web,True,latest,f2a0b71e-e794-4b51-aa21-43aff4aac73d,2025-02-23 15:00:29
