customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
2176,bholder@example.net,Sherri,Garcia,36,Other,66713,Single,Bachelor,Suburban,Angelicafurt,Florida,USA,2024-04-07,2025-02-01,Email,TRUE
2143,eric39@example.net,Gloria,Ortega,32,Other,35149,Married,Some College,Rural,Lake Kelliemouth,Maryland,USA,2023-05-02,2025-02-11,Web,TRUE
1184,mtaylor@example.net,Aaron,Alvarez,68,F,52797,Married,Master,Rural,Davidside,Mississippi,USA,2023-11-13,2025-02-09,Email,TRUE
3659,lauren04@example.org,Mary,Mckinney,43,F,90178,Single,Bachelor,Rural,Port Julie,New Mexico,USA,2024-03-23,2025-01-24,Web,TRUE
85,debra96@example.net,Danielle,Jimenez,69,Other,86633,Widowed,High School,Rural,Dawnport,New Mexico,USA,2024-03-12,2025-01-28,Mobile App,TRUE
1891,laurarodriguez@example.net,Todd,Dixon,56,M,80212,Single,High School,Suburban,North Thomasmouth,Georgia,USA,2024-12-16,2025-01-28,Mobile App,TRUE
440,nicoledavis@example.com,Heather,Meadows,36,Other,67690,Single,Bachelor,Urban,Lake Jessica,Colorado,USA,2024-06-27,2025-02-09,Mobile App,TRUE
3566,amycunningham@example.org,Melanie,Payne,30,F,51780,Single,Some College,Urban,East Alex,Connecticut,USA,2024-04-07,2025-02-11,Email,TRUE
2690,zle@example.net,John,Carter,41,Other,75521,Married,Some College,Rural,Jennifershire,Michigan,USA,2025-01-25,2025-01-19,Web,TRUE
1783,deborah62@example.com,James,Bradford,45,M,80830,Widowed,High School,Rural,Taylorville,Colorado,USA,2024-04-10,2025-02-09,Web,TRUE
2742,angelabarnes@example.org,Donna,Johnson,40,Other,58322,Single,Bachelor,Suburban,West James,Iowa,USA,2024-10-03,2025-02-08,Mobile App,TRUE
1632,hernandezanthony@example.net,Daniel,Cooper,34,M,81782,Divorced,Master,Suburban,South Christopherhaven,Arizona,USA,2024-02-18,2025-02-07,Web,TRUE
2716,moralesmarcus@example.net,Karen,Lynch,58,F,93698,Widowed,High School,Urban,South Kristenview,Oregon,USA,2023-02-15,2025-01-24,Web,TRUE
169,mark71@example.com,Emily,Burns,38,Other,54205,Married,Bachelor,Urban,Candicefurt,Pennsylvania,USA,2024-01-01,2025-01-19,Web,TRUE
1859,santiagoronald@example.com,Michael,Cabrera,69,F,70544,Married,High School,Rural,Chaseberg,Wyoming,USA,2024-12-23,2025-02-04,Mobile App,TRUE
524,coreyrojas@example.org,Nicholas,Walker,32,M,56295,Single,Bachelor,Urban,Richardston,Nevada,USA,2024-07-15,2025-01-26,Web,TRUE
1921,david90@example.com,Timothy,Ortega,33,M,73986,Single,Some College,Suburban,Hansenfurt,Mississippi,USA,2023-04-29,2025-02-11,Web,TRUE
1047,amandachan@example.org,Stacie,Austin,30,F,44442,Widowed,Some College,Suburban,Davidside,Alaska,USA,2023-06-26,2025-02-08,Mobile App,TRUE
866,gregorymoreno@example.net,Howard,Coleman,65,M,51240,Married,High School,Rural,Colleenport,Minnesota,USA,2023-04-21,2025-01-31,Web,TRUE
3195,tina73@example.net,Doris,Johnson,27,F,54705,Widowed,Bachelor,Urban,Austinshire,Missouri,USA,2024-01-24,2025-01-19,Mobile App,TRUE
2465,joshua27@example.org,Richard,Pearson,34,F,73605,Single,Some College,Rural,Lake Heatherborough,Kansas,USA,2023-04-27,2025-01-20,Web,TRUE
2158,lcarlson@example.org,Sheila,Moore,21,Other,23293,Divorced,Some College,Suburban,South Michael,Alabama,USA,2023-07-09,2025-02-03,Web,TRUE
1457,derek96@example.net,Keith,Wright,72,M,88861,Divorced,High School,Suburban,Lake Robertfort,Alabama,USA,2024-10-16,2025-02-12,Web,TRUE
374,julie87@example.com,Gary,Dickerson,36,F,53995,Married,Bachelor,Suburban,Lake Jimmy,Kentucky,USA,2023-06-02,2025-02-11,Mobile App,TRUE
1335,taylor54@example.org,Lisa,Walton,30,Other,46121,Divorced,Master,Suburban,Lowechester,Mississippi,USA,2024-07-22,2025-01-30,Mobile App,TRUE
47,benjaminzimmerman@example.com,Alexandria,Bishop,55,M,86030,Divorced,Bachelor,Urban,Nathanport,Missouri,USA,2024-02-02,2025-02-01,Web,TRUE
1213,joy52@example.com,Melissa,Cook,56,Other,114275,Divorced,Master,Suburban,West Maria,Connecticut,USA,2024-09-21,2025-02-02,Mobile App,TRUE
815,roberthernandez@example.com,Nicholas,Maynard,37,F,67389,Widowed,Some College,Urban,North Joseph,Ohio,USA,2023-08-27,2025-02-06,Web,TRUE
3978,rbenson@example.com,Frank,Mercer,39,F,67353,Widowed,Bachelor,Urban,Alisonhaven,South Carolina,USA,2023-06-23,2025-02-03,Mobile App,TRUE
3191,ibuchanan@example.org,James,Lawson,34,M,56369,Widowed,Master,Rural,Atkinsonville,Mississippi,USA,2024-10-30,2025-01-30,Mobile App,TRUE
2752,zharris@example.net,Charles,Solis,34,Other,63596,Married,Bachelor,Rural,Ashleychester,Idaho,USA,2024-09-16,2025-02-15,Web,TRUE
2749,castillomichele@example.com,Andrea,Walsh,40,Other,61827,Widowed,Master,Rural,Stephenstown,Utah,USA,2024-08-19,2025-01-22,Email,TRUE
3844,beckalan@example.net,Joseph,Bentley,20,M,27717,Widowed,Bachelor,Suburban,Mcculloughview,Hawaii,USA,2023-02-02,2025-01-24,Mobile App,TRUE
2613,madison11@example.net,Hannah,Harper,23,Other,32539,Single,Bachelor,Suburban,Bassland,Colorado,USA,2024-01-12,2025-02-13,Mobile App,TRUE
2318,gjackson@example.org,Todd,Dunn,72,F,39030,Single,Master,Rural,Davisfurt,South Dakota,USA,2023-07-10,2025-02-10,Email,TRUE
590,oharris@example.org,Mary,Herrera,65,Other,51734,Single,High School,Suburban,Josephport,Oregon,USA,2024-04-12,2025-01-31,Email,TRUE
1486,ambermiller@example.net,Amanda,Green,59,M,70973,Widowed,Master,Rural,Anaburgh,Arizona,USA,2023-08-22,2025-02-04,Email,TRUE
1797,chavezrobert@example.net,Kayla,Perez,33,F,71212,Married,Bachelor,Urban,North Amandaville,New York,USA,2024-05-24,2025-01-31,Mobile App,TRUE
975,nvillarreal@example.org,Ryan,Fields,28,F,46041,Widowed,Bachelor,Suburban,East Lori,Texas,USA,2024-09-22,2025-01-25,Web,TRUE
997,tranbrett@example.com,Heather,Jordan,57,Other,71939,Divorced,High School,Rural,Dunnville,New Hampshire,USA,2024-06-24,2025-02-07,Email,TRUE
2518,tannergina@example.org,Elizabeth,Richards,23,M,29943,Married,Bachelor,Urban,Wilsonville,Massachusetts,USA,2023-08-01,2025-02-14,Mobile App,TRUE
2581,curtis86@example.com,Rachel,King,28,F,47384,Divorced,High School,Urban,New Ryanstad,Maine,USA,2023-06-24,2025-01-19,Mobile App,TRUE
3001,markmorgan@example.com,Adriana,Barber,25,Other,35213,Married,High School,Suburban,New Laura,New Jersey,USA,2023-02-04,2025-01-30,Web,TRUE
3100,ericamiller@example.com,Andrew,Martin,58,F,78373,Single,Some College,Suburban,Katherinechester,Minnesota,USA,2023-02-07,2025-01-26,Web,TRUE
3989,davidfarley@example.org,Dawn,Kline,34,Other,63110,Single,High School,Rural,Davidland,Colorado,USA,2023-01-05,2025-01-22,Mobile App,TRUE
243,angelarandall@example.net,Robert,Nichols,30,Other,53219,Single,Bachelor,Rural,Armstrongbury,New Mexico,USA,2023-12-12,2025-01-30,Web,TRUE
1232,andrew90@example.net,Brian,Brooks,42,F,92356,Single,Some College,Suburban,North Tamara,North Dakota,USA,2024-08-09,2025-02-02,Mobile App,TRUE
346,jose86@example.net,Michael,Hill,19,Other,40201,Widowed,Some College,Suburban,Fischerchester,Oklahoma,USA,2023-05-15,2025-02-16,Web,TRUE
3918,martinbanks@example.net,Heather,Huang,54,M,111493,Divorced,Some College,Urban,Lake Jeffreyfurt,Indiana,USA,2023-03-03,2025-01-20,Email,TRUE
3839,susan01@example.net,Juan,Lewis,50,Other,68359,Single,Some College,Rural,Duncanberg,Montana,USA,2024-01-15,2025-02-15,Web,TRUE
953,terriibarra@example.org,Erin,Castaneda,75,F,60688,Divorced,High School,Urban,Tarashire,Alabama,USA,2023-07-01,2025-01-17,Mobile App,TRUE
1914,michael13@example.org,Angela,Ryan,30,M,52584,Widowed,Some College,Rural,Port Elizabeth,Arizona,USA,2023-01-15,2025-02-07,Mobile App,TRUE
133,suzannewilson@example.com,Robin,Dominguez,24,M,22094,Widowed,Some College,Rural,South Rose,Oklahoma,USA,2024-01-27,2025-01-29,Mobile App,TRUE
3015,sheri52@example.net,Melissa,Prince,29,M,56376,Married,Some College,Rural,Port Sarah,New Jersey,USA,2024-12-15,2025-02-04,Mobile App,TRUE
2524,louis02@example.org,David,Lucas,40,M,66561,Single,Some College,Rural,New Troy,South Carolina,USA,2024-11-06,2025-01-18,Mobile App,TRUE
81,nataliedeleon@example.net,Briana,Saunders,23,Other,36093,Single,Bachelor,Urban,South Wesley,Arkansas,USA,2023-11-07,2025-02-15,Mobile App,TRUE
2287,parkertimothy@example.org,Denise,Miles,44,M,88254,Single,Some College,Urban,East Tiffany,Massachusetts,USA,2024-03-11,2025-02-15,Email,TRUE
2205,longbob@example.com,John,Calderon,23,F,23797,Single,Master,Suburban,Bradleyhaven,Tennessee,USA,2024-05-03,2025-01-26,Mobile App,TRUE
1563,patriciajohnson@example.com,Lauren,Bean,64,Other,87013,Single,High School,Rural,Lake Meagan,Nevada,USA,2024-09-25,2025-01-30,Email,TRUE
2953,robersonlatoya@example.org,Barbara,Miller,52,Other,131260,Single,Bachelor,Urban,Angelahaven,New Hampshire,USA,2024-07-18,2025-02-11,Mobile App,TRUE
539,zoliver@example.net,Sierra,Lamb,40,M,64849,Widowed,Some College,Urban,East Patriciamouth,Colorado,USA,2025-01-18,2025-02-05,Web,TRUE
2019,patrick01@example.net,Christopher,Young,21,M,30485,Married,Some College,Rural,Victorborough,Washington,USA,2024-06-01,2025-01-26,Web,TRUE
535,jill08@example.net,Michael,Williams,53,Other,50263,Single,Some College,Urban,Diazton,Mississippi,USA,2023-07-27,2025-01-26,Web,TRUE
1704,kentwilliam@example.net,Candice,Parrish,21,F,40946,Married,Bachelor,Rural,Espinozaville,Alabama,USA,2024-12-29,2025-02-16,Email,TRUE
1655,jwilliams@example.net,John,Freeman,28,F,53198,Divorced,Master,Rural,West Jennifer,Minnesota,USA,2024-01-18,2025-01-19,Web,TRUE
748,kellynichols@example.com,Gary,Powers,22,F,21666,Divorced,Bachelor,Rural,Lake Joshuamouth,Minnesota,USA,2023-08-09,2025-01-22,Web,TRUE
3828,john78@example.org,Phillip,Sparks,69,F,44107,Divorced,Some College,Rural,Harrisonfort,South Carolina,USA,2025-01-23,2025-02-02,Web,TRUE
636,robertssamuel@example.com,Kevin,Joyce,21,M,20317,Widowed,High School,Suburban,Mckenziehaven,Nevada,USA,2023-10-23,2025-02-09,Web,TRUE
1362,richard60@example.com,Kimberly,Johnson,25,M,36532,Widowed,Some College,Rural,Peterbury,West Virginia,USA,2023-08-27,2025-01-28,Web,TRUE
1984,paulthomas@example.org,Diana,Simpson,34,F,77449,Married,High School,Suburban,North Angel,Kentucky,USA,2023-05-16,2025-02-07,Mobile App,TRUE
766,gillronald@example.org,Katherine,Dorsey,71,F,59804,Divorced,Some College,Rural,New Jessica,Kentucky,USA,2023-10-29,2025-02-12,Web,TRUE
3361,khanmitchell@example.org,Andrew,Nunez,73,Other,79364,Divorced,Some College,Urban,Levyberg,Maine,USA,2024-11-19,2025-01-27,Mobile App,TRUE
1748,taramejia@example.org,James,Merritt,37,F,71588,Divorced,Bachelor,Rural,North Joshuaberg,Arizona,USA,2023-10-25,2025-02-04,Mobile App,TRUE
3362,ibrock@example.com,Joshua,Reynolds,31,F,45204,Single,Bachelor,Rural,Nicolechester,West Virginia,USA,2023-08-01,2025-02-10,Mobile App,TRUE
2028,garciajennifer@example.com,Kim,Payne,29,F,53563,Married,Bachelor,Urban,New Dwaynebury,Alabama,USA,2023-04-20,2025-01-20,Mobile App,TRUE
280,cummingscraig@example.com,Dawn,Bryant,33,M,57950,Married,Bachelor,Suburban,Josephton,Connecticut,USA,2023-01-20,2025-02-02,Email,TRUE
168,tprice@example.org,Jamie,Goodwin,73,F,88278,Widowed,Some College,Rural,New Cristianside,Idaho,USA,2024-07-01,2025-01-22,Web,TRUE
3580,joseph73@example.net,Angela,Flores,24,Other,27946,Widowed,High School,Suburban,Flynnstad,Florida,USA,2023-04-23,2025-01-29,Web,TRUE
1922,kevinjohnson@example.org,Kristin,Martinez,73,M,96996,Widowed,High School,Urban,Reneechester,New Mexico,USA,2024-02-19,2025-01-30,Mobile App,TRUE
2242,andersoneric@example.net,Brenda,Michael,56,M,74920,Divorced,Bachelor,Suburban,Lake Michelleville,Michigan,USA,2024-05-29,2025-01-21,Web,TRUE
1048,langchristopher@example.net,Mathew,Gomez,32,F,45302,Widowed,Some College,Suburban,Lake Brandonborough,Mississippi,USA,2024-10-01,2025-01-23,Mobile App,TRUE
1727,sherry01@example.org,Autumn,Villegas,18,M,32866,Divorced,Some College,Rural,Port Steven,Connecticut,USA,2023-07-17,2025-01-28,Web,TRUE
1659,margaretrussell@example.net,Amy,Smith,19,F,32826,Widowed,Bachelor,Rural,West Amanda,Ohio,USA,2024-01-23,2025-02-07,Web,TRUE
2120,boltonmary@example.com,Christine,Cunningham,51,Other,97362,Divorced,Some College,Rural,West Heidi,Arizona,USA,2024-05-10,2025-01-31,Mobile App,TRUE
4,nicholas23@example.net,Robert,Maldonado,23,M,24464,Single,Master,Urban,East Gregory,South Carolina,USA,2024-11-04,2025-01-28,Mobile App,TRUE
427,christopherreyes@example.net,Cheyenne,Garrett,20,Other,32266,Divorced,Some College,Rural,South John,Georgia,USA,2024-04-07,2025-01-17,Web,TRUE
2405,angelaunderwood@example.net,Manuel,Kelley,36,Other,71381,Single,Bachelor,Rural,Bateston,Georgia,USA,2024-05-17,2025-02-04,Mobile App,TRUE
2852,megan65@example.net,John,Howell,43,M,82083,Divorced,Master,Suburban,Hopkinsfurt,Oklahoma,USA,2023-04-13,2025-02-05,Web,TRUE
3186,kristinaking@example.net,Cody,Norris,27,Other,50025,Widowed,Bachelor,Urban,Bethstad,West Virginia,USA,2023-09-27,2025-02-16,Web,TRUE
2196,criddle@example.net,Gary,Werner,67,M,53987,Married,Some College,Suburban,New Hollyland,Ohio,USA,2024-03-29,2025-02-11,Web,TRUE
849,sosabruce@example.net,James,Olsen,51,F,85103,Single,High School,Urban,Cohenhaven,California,USA,2024-11-29,2025-02-12,Email,TRUE
320,susan08@example.net,Donald,Williams,24,F,27792,Single,Some College,Rural,Medinaland,Maryland,USA,2024-11-08,2025-01-19,Mobile App,TRUE
2537,shawnjimenez@example.org,Scott,Navarro,24,M,30478,Single,Some College,Rural,Lake Karinahaven,North Carolina,USA,2024-12-06,2025-01-31,Mobile App,TRUE
3253,joshuacrawford@example.net,Lori,Brown,75,F,92396,Widowed,Some College,Rural,Susanmouth,Oklahoma,USA,2025-01-31,2025-02-08,Web,TRUE
3984,wilsonemily@example.com,Jason,Walker,18,M,41665,Divorced,Some College,Rural,Lake Stephanieland,New Jersey,USA,2023-10-04,2025-01-28,Mobile App,TRUE
2601,erin39@example.com,Richard,Norman,18,M,40440,Single,Some College,Urban,Burgessbury,Iowa,USA,2024-02-04,2025-02-09,Web,TRUE
3897,gibbskaren@example.net,Dawn,Ramirez,72,M,66143,Widowed,Some College,Urban,Dorothymouth,Virginia,USA,2024-07-24,2025-02-05,Email,TRUE
2115,wallaceronald@example.org,Meredith,Nunez,30,Other,53172,Single,Master,Rural,Port Olivia,Nebraska,USA,2024-02-12,2025-01-31,Web,TRUE
937,brandonsmith@example.org,Victoria,Callahan,45,F,91685,Married,Some College,Rural,Perezland,Illinois,USA,2024-03-04,2025-02-02,Email,TRUE
1411,gnelson@example.com,Victor,Ramsey,36,Other,70455,Single,Some College,Urban,Williamsshire,Maryland,USA,2024-12-17,2025-02-08,Web,TRUE
3197,stephenreynolds@example.org,Emily,Brown,37,M,69226,Widowed,Bachelor,Suburban,Bradleymouth,Hawaii,USA,2024-11-29,2025-01-19,Mobile App,TRUE
1426,diazpeter@example.com,Carl,Johnson,39,M,87584,Widowed,Master,Rural,Perryfort,New Jersey,USA,2024-12-03,2025-02-12,Mobile App,TRUE
2683,steven34@example.net,Susan,Allen,27,F,56036,Divorced,Master,Suburban,Port Patriciaview,Vermont,USA,2024-11-09,2025-01-18,Mobile App,TRUE
578,zestrada@example.com,William,Hernandez,35,Other,77448,Married,Master,Rural,Rodriguezview,New York,USA,2023-09-14,2025-02-07,Web,TRUE
1243,tamara06@example.net,William,Sweeney,26,F,46435,Widowed,Bachelor,Rural,Erinton,Indiana,USA,2023-07-16,2025-01-31,Web,TRUE
136,allentran@example.net,Beth,Butler,74,F,73043,Married,High School,Urban,East Mark,Missouri,USA,2024-04-19,2025-01-20,Mobile App,TRUE
1920,johnsoncrystal@example.org,Ronald,Oneal,56,Other,97958,Divorced,Some College,Suburban,North Jerryport,Maryland,USA,2023-01-02,2025-01-20,Email,TRUE
3966,ncosta@example.net,Brian,Lopez,28,Other,44239,Divorced,Some College,Suburban,Clarkeville,South Dakota,USA,2024-02-08,2025-01-26,Mobile App,TRUE
1712,richardsonanna@example.org,Russell,Kelley,47,M,104074,Divorced,Master,Urban,Angelafurt,Ohio,USA,2024-02-02,2025-02-07,Web,TRUE
1309,steven27@example.net,Patrick,Moore,28,M,41742,Widowed,Some College,Urban,Blakeville,Louisiana,USA,2024-06-27,2025-01-29,Mobile App,TRUE
2254,moorepatricia@example.com,Jordan,Carrillo,28,Other,49949,Divorced,High School,Rural,Fitzpatricktown,Georgia,USA,2024-07-24,2025-02-01,Web,TRUE
2345,alexander69@example.com,William,Ortega,55,F,55654,Married,Bachelor,Urban,East Dawnfurt,Virginia,USA,2024-10-25,2025-02-01,Email,TRUE
689,mary65@example.net,Jason,Pittman,52,M,81740,Widowed,Bachelor,Urban,Brandonside,Oregon,USA,2023-03-30,2025-02-08,Web,TRUE
3060,brittneykelly@example.com,Chloe,Hughes,26,F,60485,Single,High School,Suburban,Kellyland,West Virginia,USA,2023-12-28,2025-02-01,Mobile App,TRUE
3249,qmurray@example.net,Megan,Garcia,33,M,80361,Married,Some College,Suburban,Andersonshire,Michigan,USA,2024-11-03,2025-02-05,Email,TRUE
2872,uwang@example.net,Ryan,Rodriguez,43,M,113032,Widowed,Some College,Rural,North Kylebury,Iowa,USA,2023-03-07,2025-02-02,Email,TRUE
1554,smithevan@example.org,Natalie,Shannon,24,M,28329,Widowed,Some College,Rural,North Courtney,Kentucky,USA,2024-03-01,2025-01-18,Mobile App,TRUE
3184,beth81@example.org,Tammy,Barrett,31,M,48148,Widowed,Bachelor,Suburban,Bellberg,Kentucky,USA,2025-01-03,2025-01-30,Web,TRUE
3599,qwilliams@example.org,Jacob,Mcgrath,53,M,109229,Divorced,Some College,Suburban,New Sarah,South Carolina,USA,2024-12-04,2025-02-07,Mobile App,TRUE
687,mathisvincent@example.org,Nathaniel,Galloway,27,F,51456,Single,Master,Urban,New Stephanie,Oklahoma,USA,2024-08-10,2025-01-23,Mobile App,TRUE
2223,john01@example.net,Jacob,Johnson,25,M,35678,Married,Some College,Rural,Ryanbury,Indiana,USA,2024-11-26,2025-02-08,Mobile App,TRUE
1866,matthewbrennan@example.org,Hector,Stewart,36,F,86305,Married,Some College,Suburban,Port Stephaniemouth,Missouri,USA,2023-01-06,2025-01-18,Web,TRUE
3367,lmaldonado@example.org,Emily,Curtis,36,Other,59595,Divorced,Master,Rural,Johnmouth,Washington,USA,2023-12-16,2025-01-19,Email,TRUE
122,vegadorothy@example.net,Dean,Dalton,18,F,31348,Widowed,Some College,Suburban,East Victoriafurt,North Dakota,USA,2024-03-04,2025-02-03,Mobile App,TRUE
352,christinacraig@example.com,John,Smith,65,F,48381,Married,High School,Suburban,North Wendy,Wyoming,USA,2023-10-07,2025-01-26,Email,TRUE
1471,trevor68@example.org,Hannah,Garcia,50,F,73573,Single,Bachelor,Urban,East Robert,Arizona,USA,2024-01-08,2025-02-04,Email,TRUE
2030,brenda68@example.org,Victoria,Sullivan,21,M,39213,Divorced,High School,Suburban,West Melanieville,Arizona,USA,2023-07-09,2025-02-12,Web,TRUE
531,jallen@example.org,Heather,Russell,54,Other,76239,Widowed,Bachelor,Rural,East Michael,Kansas,USA,2023-10-13,2025-02-01,Web,TRUE
1003990,rsantana@example.net,Eric,Alexander,52,F,101032,Widowed,Some College,Urban,Vanessaport,South Dakota,USA,2025-02-14,2025-02-16,Email,TRUE
1003991,dvaughn@example.com,James,Cruz,48,M,114877,Widowed,Master,Suburban,Rodriguezfurt,Oregon,USA,2025-01-17,2025-01-20,Mobile App,TRUE
1003992,bailey40@example.net,Randy,Smith,33,M,68220,Married,Master,Rural,New Julieport,Wyoming,USA,2025-02-13,2025-02-16,Email,TRUE
1003993,catherinegomez@example.net,James,King,22,Other,35749,Married,Some College,Rural,Lake Colton,South Dakota,USA,2025-01-21,2025-01-24,Mobile App,TRUE
1003994,parkerscott@example.net,Michael,Anderson,56,F,101149,Divorced,High School,Suburban,Markchester,Idaho,USA,2025-01-27,2025-01-28,Web,TRUE
1003995,davidryan@example.com,Alyssa,Mcintyre,68,M,55704,Single,Some College,Urban,West Robin,New Mexico,USA,2025-01-22,2025-01-22,Email,TRUE
1003996,julie51@example.com,Sydney,Taylor,33,Other,63835,Single,Bachelor,Suburban,Port Erica,Utah,USA,2025-01-30,2025-02-02,Email,TRUE
1003997,zcoffey@example.net,Michael,Gibbs,28,F,41227,Widowed,Bachelor,Suburban,West Amandamouth,Mississippi,USA,2025-01-28,2025-02-01,Mobile App,TRUE
1003998,brenda51@example.net,Jesus,Johnson,29,M,44145,Married,Some College,Rural,Rosebury,Tennessee,USA,2025-02-14,2025-02-16,Web,TRUE
1003999,reidsteven@example.net,Kevin,Ortiz,73,Other,82346,Widowed,High School,Suburban,North Sophia,Maryland,USA,2025-01-17,2025-01-18,Mobile App,TRUE
1004000,pwilson@example.net,Derek,Chavez,38,Other,64048,Divorced,Master,Urban,Matthewsberg,Nebraska,USA,2025-02-04,2025-02-08,Web,TRUE
1004001,basschristina@example.com,Antonio,Wood,35,M,69648,Divorced,Master,Urban,Wallacebury,Mississippi,USA,2025-02-07,2025-02-10,Email,TRUE
1004002,pollardmichael@example.net,Michael,Sanders,19,Other,25984,Widowed,Bachelor,Urban,North Stacy,New Jersey,USA,2025-02-11,2025-02-15,Web,TRUE
1004003,batesdarlene@example.net,Tasha,Williams,46,F,108396,Widowed,Some College,Rural,Johnberg,Oregon,USA,2025-02-16,2025-02-16,Mobile App,TRUE
1004004,caseyhubbard@example.org,Brenda,Li,28,F,44093,Widowed,High School,Urban,West Kim,Rhode Island,USA,2025-01-20,2025-01-25,Mobile App,TRUE
1004005,ramireztracey@example.org,Amber,Lindsey,30,M,57018,Widowed,Bachelor,Rural,Lake Michelleberg,Alabama,USA,2025-02-11,2025-02-14,Web,TRUE
1004006,kristy39@example.com,Alfred,Baker,26,F,47880,Married,Bachelor,Suburban,Lake Robert,Delaware,USA,2025-01-31,2025-02-03,Mobile App,TRUE
1004007,alvarezkimberly@example.net,Brittney,Hayes,26,Other,38706,Married,Master,Urban,New Bradley,Texas,USA,2025-02-11,2025-02-16,Mobile App,TRUE
1004008,stephen00@example.com,Melanie,Simmons,31,Other,46431,Divorced,Some College,Suburban,South Jennifermouth,California,USA,2025-01-23,2025-01-28,Web,TRUE
1004009,morriseddie@example.org,Joshua,Schultz,29,F,40857,Single,Some College,Urban,Oscarhaven,Maine,USA,2025-02-12,2025-02-15,Email,TRUE
1004010,bwagner@example.org,Laura,Wilson,27,M,51183,Single,Some College,Urban,South Shannon,Iowa,USA,2025-01-29,2025-02-01,Mobile App,TRUE
1004011,dmorgan@example.com,Robert,Davis,48,Other,86079,Divorced,Bachelor,Suburban,Edwardsview,Mississippi,USA,2025-02-12,2025-02-13,Web,TRUE
1004012,gloriawells@example.org,Marie,Davis,57,Other,74744,Married,Some College,Suburban,Lake Joanneberg,Oklahoma,USA,2025-02-08,2025-02-08,Mobile App,TRUE
1004013,willisanna@example.com,Elizabeth,Jenkins,28,Other,45191,Married,Master,Rural,Parrishton,Maine,USA,2025-01-24,2025-01-29,Web,TRUE
1004014,michael98@example.org,Eric,Olson,55,F,81669,Single,Bachelor,Suburban,West Meganstad,Delaware,USA,2025-02-13,2025-02-16,Mobile App,TRUE
1004015,audrey68@example.net,Christina,Day,54,F,75395,Married,Bachelor,Rural,New Sarahview,Alaska,USA,2025-02-04,2025-02-09,Email,TRUE
1004016,joshuafarmer@example.com,Michael,White,32,F,52726,Divorced,Master,Rural,New Diane,California,USA,2025-01-28,2025-01-28,Mobile App,TRUE
1004017,joycebonilla@example.org,Julie,Lewis,49,M,87402,Married,Bachelor,Rural,Chavezburgh,Mississippi,USA,2025-01-24,2025-01-25,Web,TRUE
1004018,jennifer99@example.org,Nicole,Moore,19,F,30533,Divorced,Master,Rural,Lake Christophermouth,Texas,USA,2025-01-30,2025-02-03,Mobile App,TRUE
1004019,ctucker@example.com,Joshua,Fischer,40,M,68017,Divorced,High School,Suburban,West Russellport,Utah,USA,2025-02-03,2025-02-04,Web,TRUE
1004020,trose@example.org,Jeffrey,Joyce,37,F,63211,Single,Master,Rural,North Jamesborough,Wyoming,USA,2025-02-15,2025-02-16,Web,TRUE
1004021,kathrynroberts@example.org,Adrian,Burgess,38,M,66886,Married,Some College,Urban,East Omar,Virginia,USA,2025-01-17,2025-01-22,Mobile App,TRUE
1004022,vincentwhitaker@example.com,Charles,Hensley,33,F,72056,Single,Bachelor,Suburban,South Andrewland,Massachusetts,USA,2025-01-17,2025-01-21,Mobile App,TRUE
1004023,tberry@example.net,Robert,Wilson,21,F,26036,Single,Some College,Urban,West Georgemouth,Vermont,USA,2025-01-28,2025-01-28,Mobile App,TRUE
1004024,christopher13@example.com,Brianna,Warren,33,F,61106,Divorced,Master,Urban,Harrellmouth,Iowa,USA,2025-02-10,2025-02-11,Mobile App,TRUE
1004025,kimberly18@example.net,Daniel,Hicks,29,M,56114,Widowed,High School,Urban,Michaelberg,Kansas,USA,2025-02-02,2025-02-05,Web,TRUE
1004026,thomasjames@example.net,Eric,Malone,69,F,67512,Divorced,Some College,Suburban,East Stephaniefort,New Jersey,USA,2025-01-28,2025-01-30,Web,TRUE
1004027,kmaldonado@example.net,Cynthia,Weber,67,M,64916,Divorced,Some College,Suburban,Edwardland,New Mexico,USA,2025-02-05,2025-02-07,Web,TRUE
1004028,ywelch@example.com,Brittany,Bell,64,Other,54021,Single,Bachelor,Suburban,West Steventon,Arkansas,USA,2025-01-29,2025-02-03,Web,TRUE
1004029,marie11@example.net,Brooke,Cruz,23,Other,37816,Married,Bachelor,Rural,South Reginashire,Tennessee,USA,2025-02-07,2025-02-07,Email,TRUE
1004030,marcalvarez@example.org,Susan,Hayes,27,F,40900,Married,Bachelor,Urban,Toniland,North Carolina,USA,2025-01-20,2025-01-25,Mobile App,TRUE
1004031,benjaminzimmerman@example.com,Alexandria,Bishop,73,F,72289,Divorced,Bachelor,Urban,Nathanport,Missouri,USA,2025-01-23,2025-01-23,Web,TRUE
1004032,rschroeder@example.net,Brian,Mccoy,62,F,49012,Divorced,High School,Suburban,Cameronville,Oklahoma,USA,2025-02-05,2025-02-08,Email,TRUE
1004033,umitchell@example.net,Tamara,Morrison,21,Other,37613,Widowed,High School,Rural,West Christopher,Texas,USA,2025-02-12,2025-02-15,Web,TRUE
1004034,sabrinacollins@example.net,Holly,Myers,71,M,88681,Divorced,High School,Urban,West Angelicamouth,Florida,USA,2025-01-23,2025-01-27,Web,TRUE
