order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
1001497,1462,2025-02-06 14:34:14.535012,Delivered,6989.39,17.59,Debit Card,492 Vasquez Hollow Suite 629,0744 Foster Mills Apt. 676,2025-02-06 14:34:14.535012,2025-02-06 14:40:14.535012
1001498,1462,2025-01-25 14:34:14.535012,Delivered,5118.05,5.95,Credit Card,419 Wayne Mission Suite 779,03452 Bruce Mews Apt. 693,2025-01-25 14:34:14.535012,2025-01-25 15:16:14.535012
1001499,1462,2025-01-24 14:34:14.535012,Delivered,21310.12,16.56,PayPal,26452 Farley Fork,90740 Perez Corners,2025-01-24 14:34:14.535012,2025-01-24 15:16:14.535012
1001500,1462,2025-01-31 14:34:14.535012,Delivered,4830.77,13.34,Credit Card,522 Marshall Summit Suite 512,837 Bryan Union Suite 366,2025-01-31 14:34:14.535012,2025-01-31 15:24:14.535012
1001501,1462,2025-01-26 14:34:14.535012,Delivered,1945.24,9.89,Debit Card,27633 Anderson Place,628 Steven Turnpike Apt. 722,2025-01-26 14:34:14.535012,2025-01-26 15:04:14.535012
1001502,1462,2025-02-18 14:34:14.535012,Shipped,479.41,14.29,Credit Card,310 Lisa Stravenue Suite 008,34037 Joseph Field Apt. 318,2025-02-18 14:34:14.535012,2025-02-18 15:14:14.535012
1001503,1462,2025-02-16 14:34:14.535012,Delivered,5897.62,9.52,Debit Card,456 David Rue,047 Scott Ramp Suite 176,2025-02-16 14:34:14.535012,2025-02-16 15:10:14.535012
1001504,1462,2025-02-08 14:34:14.535012,Delivered,3000.92,13.76,Debit Card,064 Richard Knolls Suite 421,8379 Ryan Burgs Suite 327,2025-02-08 14:34:14.535012,2025-02-08 15:18:14.535012
1001505,1462,2025-02-07 14:34:14.535012,Delivered,34931.07,17.35,PayPal,968 Jensen Greens,839 Jeffrey Motorway,2025-02-07 14:34:14.535012,2025-02-07 15:11:14.535012
1001506,1462,2025-02-07 14:34:14.535012,Delivered,3510.94,17.54,PayPal,833 Heather Brooks Apt. 219,655 Erin Stream Apt. 250,2025-02-07 14:34:14.535012,2025-02-07 15:21:14.535012
1001507,1462,2025-01-24 14:34:14.535012,Delivered,16408.04,14.67,PayPal,6860 Lucas Fork Suite 767,9986 Douglas Prairie,2025-01-24 14:34:14.535012,2025-01-24 15:27:14.535012
1001508,1399,2025-02-12 14:34:14.535012,Delivered,1210.4,13.76,Debit Card,910 Allison Ferry Suite 276,15596 Rebecca Mills,2025-02-12 14:34:14.535012,2025-02-12 14:44:14.535012
1001509,1399,2025-02-07 14:34:14.535012,Delivered,838.96,19.71,Credit Card,96399 Gilbert Ranch Suite 038,4656 Gonzalez Mountains Apt. 873,2025-02-07 14:34:14.535012,2025-02-07 15:31:14.535012
1001510,1399,2025-02-20 14:34:14.535012,Processing,4117.15,6.14,Debit Card,21027 Omar Lane,256 Harris Squares,2025-02-20 14:34:14.535012,2025-02-20 15:01:14.535012
1001511,1399,2025-02-09 14:34:14.535012,Delivered,3075.87,12.88,Credit Card,34874 Carmen Circles,601 Arthur Branch Suite 886,2025-02-09 14:34:14.535012,2025-02-09 15:09:14.535012
1001512,1399,2025-02-03 14:34:14.535012,Delivered,485.14,12.27,PayPal,073 Robert Hollow Suite 893,595 Davis Meadows Apt. 909,2025-02-03 14:34:14.535012,2025-02-03 15:27:14.535012
1001513,2588,2025-02-13 14:34:14.535012,Delivered,1286.19,15.23,PayPal,1645 Alexis Keys,46694 Sloan Turnpike Apt. 387,2025-02-13 14:34:14.535012,2025-02-13 15:11:14.535012
1001514,2588,2025-01-28 14:34:14.535012,Delivered,1001.86,12.12,Credit Card,528 Donna Loaf,1837 Singh Mills Apt. 988,2025-01-28 14:34:14.535012,2025-01-28 14:46:14.535012
1001515,2588,2025-02-01 14:34:14.535012,Delivered,14199.84,18.83,Credit Card,4345 Catherine Lodge,380 Moore Islands Apt. 230,2025-02-01 14:34:14.535012,2025-02-01 15:30:14.535012
1001516,2588,2025-02-15 14:34:14.535012,Delivered,2015.88,13.49,Debit Card,6924 Kenneth Well Apt. 548,521 Lori Spur Suite 603,2025-02-15 14:34:14.535012,2025-02-15 15:21:14.535012
1001517,2588,2025-02-14 14:34:14.535012,Delivered,907.16,14.82,PayPal,08803 Parrish Manor Suite 660,037 Green Harbor Suite 691,2025-02-14 14:34:14.535012,2025-02-14 15:32:14.535012
1001518,2588,2025-02-12 14:34:14.535012,Delivered,1979.51,10.79,Credit Card,1221 Williams Throughway,965 Arnold Lodge,2025-02-12 14:34:14.535012,2025-02-12 14:39:14.535012
1001519,2588,2025-01-28 14:34:14.535012,Delivered,1458.15,13.6,Debit Card,900 Martinez Pike,35286 Smith Via,2025-01-28 14:34:14.535012,2025-01-28 15:16:14.535012
1001520,2588,2025-02-17 14:34:14.535012,Shipped,143.49,8.77,Debit Card,550 Gary Junction,80101 Melissa Valleys Suite 718,2025-02-17 14:34:14.535012,2025-02-17 15:29:14.535012
1001521,319,2025-02-17 14:34:14.535012,Shipped,761.82,8.45,Credit Card,8061 Lawson Trail,65055 Barbara Skyway,2025-02-17 14:34:14.535012,2025-02-17 14:48:14.535012
1001522,319,2025-02-17 14:34:14.535012,Shipped,921.77,13.09,Credit Card,687 Walter Underpass,70804 Carla Ford Apt. 850,2025-02-17 14:34:14.535012,2025-02-17 14:52:14.535012
1001523,319,2025-02-19 14:34:14.535012,Shipped,350.76,6.79,PayPal,196 Eric Ramp Apt. 321,9522 Anna Wall,2025-02-19 14:34:14.535012,2025-02-19 15:31:14.535012
1001524,319,2025-01-29 14:34:14.535012,Delivered,650.36,20.26,PayPal,03717 Cox Point Suite 627,066 Carlos Falls Suite 203,2025-01-29 14:34:14.535012,2025-01-29 14:39:14.535012
1001525,3651,2025-02-03 14:34:14.535012,Delivered,193.32,7.91,Credit Card,9516 Henry Course,18601 Rachel Shores,2025-02-03 14:34:14.535012,2025-02-03 15:32:14.535012
1001526,3651,2025-02-15 14:34:14.535012,Delivered,2959.34,5.4,PayPal,399 James Falls,9879 Brian Turnpike Apt. 314,2025-02-15 14:34:14.535012,2025-02-15 15:06:14.535012
1001527,3651,2025-02-03 14:34:14.535012,Delivered,1226.24,14.96,Debit Card,688 Megan Prairie Suite 196,5052 Calvin Throughway,2025-02-03 14:34:14.535012,2025-02-03 15:26:14.535012
1001528,2453,2025-01-26 14:34:14.535012,Delivered,2657.3,16.82,Credit Card,60816 Parsons Spurs,4608 Heather Parks,2025-01-26 14:34:14.535012,2025-01-26 15:13:14.535012
1001529,2453,2025-02-22 14:34:14.535012,Pending,1657.02,16.17,Debit Card,0834 Elliott Greens,506 Brittany Valleys Suite 806,2025-02-22 14:34:14.535012,2025-02-22 15:18:14.535012
1001530,2453,2025-01-29 14:34:14.535012,Delivered,5385.13,19.05,Credit Card,745 Reynolds Point,985 Tony Divide,2025-01-29 14:34:14.535012,2025-01-29 15:16:14.535012
1001531,2453,2025-02-05 14:34:14.535012,Delivered,1327.42,15.66,Debit Card,42904 Gibson Wall Suite 625,847 Mullins Rapids,2025-02-05 14:34:14.535012,2025-02-05 14:44:14.535012
1001532,3910,2025-02-03 14:34:14.535012,Delivered,254.1,10.25,Credit Card,530 Peter Walks,2861 Hays Spring Suite 859,2025-02-03 14:34:14.535012,2025-02-03 14:47:14.535012
1001533,3910,2025-02-16 14:34:14.535012,Delivered,1209.51,14.18,Credit Card,62976 David Loaf,86603 Carlson Crossroad Suite 689,2025-02-16 14:34:14.535012,2025-02-16 15:23:14.535012
1001534,3910,2025-01-25 14:34:14.535012,Delivered,44248.46,10.41,PayPal,0165 Moore Parks Suite 402,7231 Marco Harbor,2025-01-25 14:34:14.535012,2025-01-25 15:04:14.535012
1001535,3910,2025-01-30 14:34:14.535012,Delivered,3248.04,11.48,PayPal,52560 Abigail Summit,617 Daniel Vista Apt. 520,2025-01-30 14:34:14.535012,2025-01-30 14:42:14.535012
1001536,3151,2025-01-24 14:34:14.535012,Delivered,2169.84,14.11,PayPal,353 Jacob Crest Suite 560,934 John Crossroad Apt. 091,2025-01-24 14:34:14.535012,2025-01-24 14:50:14.535012
1001537,3151,2025-01-25 14:34:14.535012,Delivered,16228.58,9.53,PayPal,443 Laura Harbor,0878 Joseph Union,2025-01-25 14:34:14.535012,2025-01-25 15:05:14.535012
1001538,3151,2025-01-25 14:34:14.535012,Delivered,915.37,10.04,Credit Card,779 Hannah Hollow,11682 Christopher Overpass,2025-01-25 14:34:14.535012,2025-01-25 15:06:14.535012
1001539,3163,2025-02-20 14:34:14.535012,Processing,969.22,10.61,Credit Card,100 Hernandez Inlet,5789 Cochran Springs,2025-02-20 14:34:14.535012,2025-02-20 15:29:14.535012
1001540,3163,2025-02-09 14:34:14.535012,Delivered,7927.27,17.32,Credit Card,8774 Camacho Mall Apt. 488,72544 David Islands,2025-02-09 14:34:14.535012,2025-02-09 14:47:14.535012
1001541,3163,2025-02-20 14:34:14.535012,Processing,540.69,14.71,Debit Card,1178 Angela Isle,45538 William Mountains,2025-02-20 14:34:14.535012,2025-02-20 14:39:14.535012
1001542,3163,2025-02-15 14:34:14.535012,Delivered,330.35,19.25,Credit Card,47676 Herman Station,288 Evans Squares,2025-02-15 14:34:14.535012,2025-02-15 15:27:14.535012
1001543,3163,2025-02-18 14:34:14.535012,Shipped,298.02,11.94,PayPal,20753 Gabriella View Apt. 685,52621 Timothy Hill,2025-02-18 14:34:14.535012,2025-02-18 15:18:14.535012
1001544,3163,2025-01-26 14:34:14.535012,Delivered,24001.74,11.0,Debit Card,4301 Linda Common,5299 Velazquez Knoll Suite 443,2025-01-26 14:34:14.535012,2025-01-26 15:31:14.535012
1001545,3163,2025-02-01 14:34:14.535012,Delivered,2478.64,13.18,PayPal,99711 Perez Viaduct,9729 Wilkinson Mountain,2025-02-01 14:34:14.535012,2025-02-01 15:04:14.535012
1001546,3163,2025-02-08 14:34:14.535012,Delivered,2204.64,15.88,PayPal,00343 Turner Rapid,8586 Jessica Pine Apt. 786,2025-02-08 14:34:14.535012,2025-02-08 15:29:14.535012
1001547,3382,2025-02-21 14:34:14.535012,Processing,443.02,5.28,PayPal,215 Victor Glens,6382 Leach Prairie,2025-02-21 14:34:14.535012,2025-02-21 14:55:14.535012
1001548,3382,2025-02-20 14:34:14.535012,Processing,656.45,7.57,PayPal,31222 Monica Islands,070 Hayes Spur Apt. 483,2025-02-20 14:34:14.535012,2025-02-20 15:09:14.535012
1001549,3382,2025-02-03 14:34:14.535012,Delivered,619.15,8.54,PayPal,747 Sharp Parks Suite 070,6656 Adam Mission,2025-02-03 14:34:14.535012,2025-02-03 15:08:14.535012
1001550,3382,2025-02-10 14:34:14.535012,Delivered,1093.88,10.4,Credit Card,228 David Falls Apt. 193,278 Farmer Dale Suite 439,2025-02-10 14:34:14.535012,2025-02-10 15:14:14.535012
1001551,3382,2025-02-15 14:34:14.535012,Delivered,2787.62,16.5,Credit Card,04596 Eileen Camp,6048 Hinton Court Apt. 344,2025-02-15 14:34:14.535012,2025-02-15 15:08:14.535012
1001552,3382,2025-02-03 14:34:14.535012,Delivered,4450.98,16.32,Credit Card,8498 Daniel Pike,5124 David Well Suite 378,2025-02-03 14:34:14.535012,2025-02-03 15:13:14.535012
1001553,3382,2025-02-12 14:34:14.535012,Delivered,417.34,16.71,Credit Card,0483 King Pines,65955 Armstrong Green,2025-02-12 14:34:14.535012,2025-02-12 15:07:14.535012
1001554,3382,2025-02-21 14:34:14.535012,Processing,1312.21,16.84,Credit Card,93793 Jason Walk,65972 Ross Meadow Suite 775,2025-02-21 14:34:14.535012,2025-02-21 15:34:14.535012
1001555,3382,2025-02-19 14:34:14.535012,Shipped,661.88,13.51,PayPal,8613 Davis Glens,538 Susan Shoal,2025-02-19 14:34:14.535012,2025-02-19 15:30:14.535012
1001556,3382,2025-02-20 14:34:14.535012,Processing,12887.51,6.09,Debit Card,67233 Erin Overpass Suite 150,11391 Parker Alley,2025-02-20 14:34:14.535012,2025-02-20 14:53:14.535012
1001557,3382,2025-02-03 14:34:14.535012,Delivered,723.11,16.01,Credit Card,2364 Montgomery Trace Apt. 499,08616 Petersen Squares,2025-02-03 14:34:14.535012,2025-02-03 14:41:14.535012
1001558,3382,2025-02-20 14:34:14.535012,Processing,3673.32,19.08,Credit Card,9915 Walker Shore,7996 Estrada Loaf,2025-02-20 14:34:14.535012,2025-02-20 14:43:14.535012
1001559,3382,2025-02-19 14:34:14.535012,Shipped,2270.62,11.53,PayPal,09610 Kathleen Mount Apt. 643,58699 Pollard Grove,2025-02-19 14:34:14.535012,2025-02-19 15:09:14.535012
1001560,3617,2025-02-12 14:34:14.535012,Delivered,250.47,14.49,PayPal,715 Herman Mills Apt. 277,15491 Lowe Ford,2025-02-12 14:34:14.535012,2025-02-12 15:30:14.535012
1001561,3617,2025-02-16 14:34:14.535012,Delivered,1667.13,15.25,PayPal,609 Romero Lodge,08597 Shelly Parkway Suite 794,2025-02-16 14:34:14.535012,2025-02-16 14:55:14.535012
1001562,3617,2025-02-20 14:34:14.535012,Processing,1438.93,13.27,PayPal,364 Stephenson Center,3276 Barrett Unions,2025-02-20 14:34:14.535012,2025-02-20 14:48:14.535012
1001563,3617,2025-02-21 14:34:14.535012,Processing,420.04,18.56,Credit Card,645 Rios Loaf Suite 949,1553 Nash Glen Suite 024,2025-02-21 14:34:14.535012,2025-02-21 15:16:14.535012
1001564,3617,2025-02-15 14:34:14.535012,Delivered,463.03,7.09,Credit Card,3772 Angie Groves,3945 Joel Valley Suite 480,2025-02-15 14:34:14.535012,2025-02-15 15:30:14.535012
1001565,3617,2025-01-26 14:34:14.535012,Delivered,3817.38,18.18,Credit Card,053 James Place Suite 693,913 Burke Hollow,2025-01-26 14:34:14.535012,2025-01-26 15:07:14.535012
1001566,3617,2025-01-29 14:34:14.535012,Delivered,1339.5,13.0,PayPal,407 Stephen Centers,50632 Roberson Island Apt. 026,2025-01-29 14:34:14.535012,2025-01-29 15:04:14.535012
1001567,3617,2025-02-22 14:34:14.535012,Pending,608.54,17.5,Debit Card,387 Harris Highway Suite 746,660 Jeffery Walks Apt. 739,2025-02-22 14:34:14.535012,2025-02-22 14:42:14.535012
1001568,3617,2025-02-15 14:34:14.535012,Delivered,802.32,13.86,Credit Card,1592 Jeanne Trace Suite 101,76078 Evelyn Ranch,2025-02-15 14:34:14.535012,2025-02-15 14:53:14.535012
1001569,3300,2025-01-29 14:34:14.535012,Delivered,16829.09,18.59,Debit Card,64849 Alvarez Roads Suite 383,61443 West Shoal,2025-01-29 14:34:14.535012,2025-01-29 15:17:14.535012
1001570,3300,2025-02-14 14:34:14.535012,Delivered,1220.68,18.27,Credit Card,7893 Johnson Valley Suite 260,0687 Reynolds Mountains,2025-02-14 14:34:14.535012,2025-02-14 14:44:14.535012
1001571,3300,2025-02-02 14:34:14.535012,Delivered,3667.1,6.01,Debit Card,1812 John Stravenue,39123 Murray Lakes Suite 133,2025-02-02 14:34:14.535012,2025-02-02 15:16:14.535012
1001572,3300,2025-02-09 14:34:14.535012,Delivered,1131.03,16.56,Credit Card,8705 Tracy Circles Apt. 651,4070 Rose Trace,2025-02-09 14:34:14.535012,2025-02-09 15:05:14.535012
1001573,3300,2025-02-20 14:34:14.535012,Processing,2893.52,20.01,PayPal,8483 Jeremy Path Suite 736,404 Oliver Neck Apt. 809,2025-02-20 14:34:14.535012,2025-02-20 14:40:14.535012
1001574,3300,2025-02-07 14:34:14.535012,Delivered,3091.07,17.78,Credit Card,17883 Lara Glens,167 Reese Parkway,2025-02-07 14:34:14.535012,2025-02-07 15:00:14.535012
1001575,3300,2025-02-16 14:34:14.535012,Delivered,4116.29,14.02,Credit Card,4088 Barajas Radial Apt. 032,5605 Rodney Road,2025-02-16 14:34:14.535012,2025-02-16 15:34:14.535012
1001576,3300,2025-01-26 14:34:14.535012,Delivered,1315.48,15.85,PayPal,52302 James Forges,235 Gomez Alley,2025-01-26 14:34:14.535012,2025-01-26 14:59:14.535012
1001577,3300,2025-01-27 14:34:14.535012,Delivered,791.44,11.14,Credit Card,79915 Trujillo Ville,73201 Michelle Road,2025-01-27 14:34:14.535012,2025-01-27 15:14:14.535012
1001578,597,2025-02-17 14:34:14.535012,Shipped,572.12,8.03,PayPal,18500 Anderson Common Apt. 068,48109 Renee Centers,2025-02-17 14:34:14.535012,2025-02-17 15:12:14.535012
1001579,597,2025-01-31 14:34:14.535012,Delivered,2977.45,13.28,PayPal,8473 Ramos Views Suite 973,5538 Nicholas Corner,2025-01-31 14:34:14.535012,2025-01-31 15:10:14.535012
1001580,597,2025-02-18 14:34:14.535012,Shipped,1714.21,14.42,Credit Card,2382 Frederick Walk,518 Lopez Lake,2025-02-18 14:34:14.535012,2025-02-18 15:33:14.535012
1001581,597,2025-01-26 14:34:14.535012,Delivered,1590.84,13.73,PayPal,768 Matthew Junction Apt. 308,695 Green Parkway,2025-01-26 14:34:14.535012,2025-01-26 15:01:14.535012
1001582,597,2025-02-07 14:34:14.535012,Delivered,3777.94,17.99,PayPal,1504 Richards Crescent Suite 089,446 Williams Isle,2025-02-07 14:34:14.535012,2025-02-07 14:39:14.535012
1001583,597,2025-02-17 14:34:14.535012,Shipped,760.62,19.42,Credit Card,6955 Guzman Union,5881 William Station,2025-02-17 14:34:14.535012,2025-02-17 14:59:14.535012
1001584,597,2025-01-27 14:34:14.535012,Delivered,546.29,12.08,Credit Card,277 Evans Trafficway,774 Andrews Falls Suite 412,2025-01-27 14:34:14.535012,2025-01-27 14:50:14.535012
1001585,3458,2025-02-18 14:34:14.535012,Shipped,2006.74,6.21,Debit Card,724 Timothy Mountains,70455 Kelley Inlet,2025-02-18 14:34:14.535012,2025-02-18 15:06:14.535012
1001586,3458,2025-02-01 14:34:14.535012,Delivered,3220.31,7.76,Debit Card,4166 James Port Suite 671,5935 Sarah Trail,2025-02-01 14:34:14.535012,2025-02-01 14:55:14.535012
1001587,3458,2025-02-16 14:34:14.535012,Delivered,2834.4,16.2,PayPal,7490 Turner Tunnel Apt. 272,5314 Fry Square Apt. 417,2025-02-16 14:34:14.535012,2025-02-16 15:22:14.535012
1001588,3458,2025-02-02 14:34:14.535012,Delivered,8081.72,10.74,Credit Card,54558 Kristy Knoll,556 Susan Manors Apt. 357,2025-02-02 14:34:14.535012,2025-02-02 15:33:14.535012
1001589,3458,2025-02-20 14:34:14.535012,Processing,8548.65,10.66,Debit Card,8089 Blake Hollow Apt. 086,3171 Bartlett Springs,2025-02-20 14:34:14.535012,2025-02-20 15:00:14.535012
1001590,3458,2025-02-06 14:34:14.535012,Delivered,5680.13,9.26,PayPal,521 Aguilar Fork Suite 860,60898 Lucas Burg,2025-02-06 14:34:14.535012,2025-02-06 14:50:14.535012
1001591,3458,2025-02-09 14:34:14.535012,Delivered,5296.23,7.55,Credit Card,55839 Christopher Land,02640 Cheryl Field,2025-02-09 14:34:14.535012,2025-02-09 14:55:14.535012
1001592,3458,2025-02-15 14:34:14.535012,Delivered,26925.8,11.96,Credit Card,396 Vincent Canyon,38878 Sherry Circles,2025-02-15 14:34:14.535012,2025-02-15 15:09:14.535012
1001593,3458,2025-01-26 14:34:14.535012,Delivered,178.55,5.97,PayPal,447 Karen Loop,6342 Amy Hills Apt. 242,2025-01-26 14:34:14.535012,2025-01-26 14:42:14.535012
1001594,3458,2025-01-26 14:34:14.535012,Delivered,10382.71,6.84,Debit Card,4742 Parker Vista Apt. 478,279 Russell Mills,2025-01-26 14:34:14.535012,2025-01-26 14:44:14.535012
1001595,3458,2025-02-03 14:34:14.535012,Delivered,9050.49,7.9,Debit Card,187 Summers Hollow Suite 992,8714 Cruz Ridge Apt. 995,2025-02-03 14:34:14.535012,2025-02-03 14:47:14.535012
1001596,2835,2025-01-30 14:34:14.535012,Delivered,861.08,5.74,PayPal,55664 James Harbors,69089 Adams Radial,2025-01-30 14:34:14.535012,2025-01-30 15:20:14.535012
1001597,2835,2025-01-26 14:34:14.535012,Delivered,977.4,18.41,Debit Card,6811 Mary Ports Apt. 324,722 Jeremy Fords Apt. 784,2025-01-26 14:34:14.535012,2025-01-26 14:48:14.535012
1001598,2835,2025-02-18 14:34:14.535012,Shipped,384.46,13.7,Debit Card,1386 Gillespie Squares,8304 Murphy Lights Suite 765,2025-02-18 14:34:14.535012,2025-02-18 15:01:14.535012
1001599,2835,2025-01-28 14:34:14.535012,Delivered,6149.06,14.12,PayPal,680 Olivia Junction Apt. 267,4943 Sexton Expressway Suite 056,2025-01-28 14:34:14.535012,2025-01-28 15:11:14.535012
1001600,135,2025-02-22 14:34:14.535012,Pending,650.43,7.22,PayPal,6534 Thompson Circle,18674 Baldwin Way Suite 203,2025-02-22 14:34:14.535012,2025-02-22 15:28:14.535012
1001601,135,2025-01-26 14:34:14.535012,Delivered,12764.4,5.61,PayPal,91985 Linda Lodge Suite 133,508 Connie Field Apt. 298,2025-01-26 14:34:14.535012,2025-01-26 14:57:14.535012
1001602,135,2025-01-30 14:34:14.535012,Delivered,1768.36,19.84,Credit Card,6327 Kimberly Crossroad Apt. 381,0891 Williams Lakes,2025-01-30 14:34:14.535012,2025-01-30 15:34:14.535012
1001603,135,2025-02-22 14:34:14.535012,Pending,2492.89,7.37,PayPal,91845 Mccullough Shoal,659 Matthew Curve Suite 025,2025-02-22 14:34:14.535012,2025-02-22 14:53:14.535012
1001604,552,2025-02-15 14:34:14.535012,Delivered,1873.48,20.23,Debit Card,14358 Bradley Ways Apt. 775,06109 Penny Dam,2025-02-15 14:34:14.535012,2025-02-15 14:59:14.535012
1001605,552,2025-02-18 14:34:14.535012,Shipped,3522.58,8.54,PayPal,8974 Lara Flats,47320 Sanchez Ridge Apt. 743,2025-02-18 14:34:14.535012,2025-02-18 14:56:14.535012
1001606,552,2025-02-15 14:34:14.535012,Delivered,1546.33,5.83,Debit Card,66656 Gregory Flats,65580 Farmer Glen Suite 555,2025-02-15 14:34:14.535012,2025-02-15 14:49:14.535012
1001607,552,2025-01-30 14:34:14.535012,Delivered,7839.79,13.66,Credit Card,7203 Soto Mountains,75100 Berger Vista,2025-01-30 14:34:14.535012,2025-01-30 15:10:14.535012
1001608,297,2025-02-13 14:34:14.535012,Delivered,14034.79,15.72,Credit Card,706 Luis Club Apt. 218,7932 Michael Underpass,2025-02-13 14:34:14.535012,2025-02-13 15:28:14.535012
1001609,297,2025-02-09 14:34:14.535012,Delivered,5907.3,19.39,PayPal,330 Nelson Haven,65707 Lopez Wall Apt. 830,2025-02-09 14:34:14.535012,2025-02-09 15:07:14.535012
1001610,297,2025-02-14 14:34:14.535012,Delivered,3245.3,10.99,Credit Card,2646 Fuller Spur,190 Jennifer Hollow Apt. 154,2025-02-14 14:34:14.535012,2025-02-14 14:50:14.535012
1001611,297,2025-01-24 14:34:14.535012,Delivered,918.87,18.65,Debit Card,1093 Justin Trail,336 Kathryn Avenue Suite 754,2025-01-24 14:34:14.535012,2025-01-24 15:01:14.535012
1001612,297,2025-02-20 14:34:14.535012,Processing,8102.46,19.7,Credit Card,0098 Wilson Trail,77021 Smith Summit Suite 701,2025-02-20 14:34:14.535012,2025-02-20 14:52:14.535012
1001613,1979,2025-02-20 14:34:14.535012,Processing,7469.33,16.01,PayPal,9283 Samantha Road,78568 Shawn Rapids Suite 505,2025-02-20 14:34:14.535012,2025-02-20 15:18:14.535012
1001614,1979,2025-02-03 14:34:14.535012,Delivered,5445.75,5.56,Credit Card,3930 Tina Spur,591 Obrien Plaza Apt. 317,2025-02-03 14:34:14.535012,2025-02-03 15:01:14.535012
1001615,1979,2025-02-15 14:34:14.535012,Delivered,11280.14,16.37,Debit Card,4708 Sharp Cape,4525 Sarah Land Suite 076,2025-02-15 14:34:14.535012,2025-02-15 14:42:14.535012
1001616,1979,2025-01-24 14:34:14.535012,Delivered,4067.41,20.02,Credit Card,94620 Medina Rue Suite 622,92602 French Viaduct Apt. 186,2025-01-24 14:34:14.535012,2025-01-24 15:23:14.535012
1001617,1979,2025-02-21 14:34:14.535012,Processing,17507.77,13.88,Debit Card,109 Ryan Alley,490 Desiree Causeway,2025-02-21 14:34:14.535012,2025-02-21 14:57:14.535012
1001618,1979,2025-01-26 14:34:14.535012,Delivered,8725.64,6.17,Debit Card,27628 Melvin Vista,7701 Lambert Mountain Apt. 682,2025-01-26 14:34:14.535012,2025-01-26 15:13:14.535012
1001619,1979,2025-02-04 14:34:14.535012,Delivered,2715.92,10.34,Credit Card,95696 Hamilton Overpass,59569 Veronica Viaduct Apt. 205,2025-02-04 14:34:14.535012,2025-02-04 14:41:14.535012
1001620,1979,2025-01-25 14:34:14.535012,Delivered,432.96,11.27,Credit Card,56397 Cross Tunnel,0075 Roger Summit,2025-01-25 14:34:14.535012,2025-01-25 15:06:14.535012
1001621,1979,2025-02-22 14:34:14.535012,Pending,2035.51,18.89,PayPal,867 Michael Crest Apt. 177,747 Lawson Landing Suite 843,2025-02-22 14:34:14.535012,2025-02-22 14:54:14.535012
1001622,1979,2025-02-08 14:34:14.535012,Delivered,1477.46,12.69,PayPal,6999 Walton Fall,01930 Mcclain Meadow Apt. 267,2025-02-08 14:34:14.535012,2025-02-08 15:02:14.535012
1001623,1979,2025-02-20 14:34:14.535012,Processing,16861.79,8.49,Credit Card,196 Jason Garden,13878 Benjamin Row,2025-02-20 14:34:14.535012,2025-02-20 14:39:14.535012
1001624,1979,2025-01-26 14:34:14.535012,Delivered,1329.2,12.57,Credit Card,287 Hall Isle Suite 262,94874 Gordon Crescent,2025-01-26 14:34:14.535012,2025-01-26 15:16:14.535012
1001625,1979,2025-01-25 14:34:14.535012,Delivered,872.13,14.62,Credit Card,269 Kelly Land,3922 Beth Corner,2025-01-25 14:34:14.535012,2025-01-25 15:33:14.535012
1001626,1843,2025-01-27 14:34:14.535012,Delivered,18202.95,6.13,PayPal,786 Bullock Branch Apt. 947,055 Schwartz Park Suite 917,2025-01-27 14:34:14.535012,2025-01-27 14:55:14.535012
1001627,1843,2025-01-31 14:34:14.535012,Delivered,19327.49,5.28,Debit Card,12434 Clark Gateway Apt. 157,92720 Robertson Street Apt. 695,2025-01-31 14:34:14.535012,2025-01-31 14:57:14.535012
1001628,1843,2025-02-21 14:34:14.535012,Processing,1365.19,15.39,Credit Card,562 Gonzalez Ports Apt. 686,88550 Armstrong Groves Apt. 944,2025-02-21 14:34:14.535012,2025-02-21 14:49:14.535012
1001629,1843,2025-02-11 14:34:14.535012,Delivered,245.44,16.28,Debit Card,10427 Green Fields,9210 Melissa Union Apt. 889,2025-02-11 14:34:14.535012,2025-02-11 14:50:14.535012
1001630,1843,2025-02-18 14:34:14.535012,Shipped,188.44,5.2,Credit Card,913 Kathryn Wall Apt. 575,481 Christopher Stravenue,2025-02-18 14:34:14.535012,2025-02-18 14:55:14.535012
1001631,1843,2025-02-07 14:34:14.535012,Delivered,12227.44,20.03,Credit Card,34756 Dawn Ways Suite 426,5546 Aaron Fall,2025-02-07 14:34:14.535012,2025-02-07 15:27:14.535012
1001632,1843,2025-02-10 14:34:14.535012,Delivered,268.08,5.16,Credit Card,54692 Elizabeth Port,71734 Joshua Lights Apt. 954,2025-02-10 14:34:14.535012,2025-02-10 15:29:14.535012
1001633,1843,2025-02-12 14:34:14.535012,Delivered,1320.65,16.11,Credit Card,006 Laura Gateway Apt. 079,63521 Chen Street Apt. 202,2025-02-12 14:34:14.535012,2025-02-12 15:02:14.535012
1001634,1843,2025-02-11 14:34:14.535012,Delivered,8551.06,6.51,Credit Card,1756 Patrick Canyon,4185 Martinez Forge Apt. 665,2025-02-11 14:34:14.535012,2025-02-11 15:16:14.535012
1001635,1843,2025-02-21 14:34:14.535012,Processing,1190.83,9.83,Credit Card,85915 Horton Island,9157 Ariel Squares,2025-02-21 14:34:14.535012,2025-02-21 14:42:14.535012
